CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG,SET
2060,Eve H Rutherford,F, .,114,1.930271609,1,7,2,1,1,2,740,1183,40,0.449275362,0,serve5
1315,David X Besser,F, .,138,0.149692293,18,16,2,0,1,0,934,1222,26,1.510869565,0,serve5
4657,Sumantha M Hartley,F, .,126,0.459367973,15,22,2,0,2,2,387,819,32,0.839779006,0,serve5
935,Jim B Flower,F, .,138,0.544414323,2,16,3,1,2,0,1045,626,26,1.171428571,0,serve5
7131,Cathy S Crowe,F, .,114,0.3247778,5,21,4,0,2,0,990,877,60,0.776119403,0,serve5
242,Russel Q Baker,F, .,126,0.052255195,6,9,3,1,1,1,863,975,28,1.6875,0,serve5
2627,Pele I Gibson,F, .,54,0.654579422,17,22,4,2,2,3,1015,875,42,1.740932643,0,serve5
1874,Chelsea V Fowler,F, .,96,1.969783269,0,19,2,2,1,1,802,911,61,0.701923077,0,serve5
2314,Pauline P Wallace,F, .,96,0.358417762,6,23,3,1,1,3,1167,1302,41,1.574193548,0,serve5
4431,Ana H Hadley,F, .,102,0.142795634,16,2,3,1,2,0,982,1120,35,0.98136646,0,serve5
7146,Pele   Atkins,F, .,78,0.760532539,15,11,2,2,2,3,596,1235,52,0.646766169,0,serve5
209,Christine P Hawkins,F, .,72,5.844882805,1,16,2,1,1,3,832,1304,23,1,0,serve5
4642,Howard I Crowe,F, .,108,15.58273062,4,0,2,0,3,0,390,1125,42,0.897727273,0,serve5
4337,Alexandria L White,F, .,114,0.329323633,22,13,4,0,1,3,832,1101,58,1.982608696,0,serve5
536,Racheal W Jones,F, .,132,0.479608645,16,14,2,1,2,1,566,254,46,1.595744681,0,serve5
4203,Cameron D Dsilva,F, .,102,0.359822637,15,4,4,1,2,0,1128,595,25,1.627586207,0,serve5
7590,Cummins P Lara,F, .,102,0.158238143,17,11,2,0,2,0,1181,763,43,0.859903382,0,serve5
109,Michael G Albright,F, .,108,0.528532109,9,17,1,0,1,3,920,766,52,2.837606838,0,serve5
1158,Howard T Baker,F, .,132,0.251246867,5,16,2,1,1,3,1039,552,48,0.742081448,0,serve5
6555,Goldie C Lara,F, .,120,2.79947897,5,0,4,1,2,1,382,649,43,0.959537572,0,serve5
5930,David O Black,F, .,96,0.238268392,0,14,3,1,3,0,922,328,52,1.095652174,0,serve5
6920,Ian D Morton,F, .,96,0.331881797,9,15,3,0,2,3,694,392,62,2.229508197,0,serve5
6914,Christian J Hartley,F, .,120,5.739281074,13,1,2,1,2,3,339,1016,43,1.388601036,0,serve5
6807,Ana Y Pott,F, .,132,0.269619062,3,10,2,2,1,2,969,585,47,1.032258065,0,serve5
2721,Richard X Winters,F, .,90,0.094759469,11,1,3,0,2,3,544,449,46,0.523489933,0,serve5
861,Phil Q Shaw,F, .,96,1.438980795,20,2,1,1,2,2,684,696,24,2.728682171,0,serve5
6414,Judith S Pearson,F, .,144,0.213907542,30,22,2,0,1,2,303,592,61,3.446428571,0,serve5
4768,Harry B Muldowney,F, .,120,1.700496722,9,16,3,0,1,3,893,1307,55,2.830188679,0,serve5
4736,Solomon R Thomas,F, .,108,0.12779995,20,21,2,1,2,1,306,843,29,0.795081967,0,serve5
2058,Amy E Winters,F, .,96,0.750644836,7,17,2,0,0,1,1164,1026,42,1.329032258,0,serve5
3797,Jhonny G Lara,F, .,96,0.114649427,16,15,3,2,2,0,957,307,51,1.329545455,0,serve5
6709,Alex N White,F, .,114,0.575563052,22,16,4,1,3,1,998,891,56,2.431034483,0,serve5
7170,Cameron T Mcintyre,F, .,162,1.031623674,12,10,3,2,3,0,951,236,58,0.857142857,0,serve5
3893,Sam X Morton,F, .,144,0.535054514,28,27,3,1,2,2,267,1053,57,0.820083682,0,serve5
3414,Suzzane G Mcrae,F, .,102,0.267880366,12,8,1,1,1,0,496,1279,35,0.802083333,0,serve5
486,Leo G Black,F, .,168,0.387549205,32,31,2,0,2,0,897,224,54,1.609195402,0,serve5
6872,Ignatius O Lintern,F, .,138,0.033275783,21,3,1,2,0,2,401,200,46,1.593073593,0,serve5
2715,Clara T Norton,F, .,90,0.364615381,8,1,3,0,1,1,556,1321,55,1.62295082,0,serve5
1657,Sally P Black,F, .,126,0.749235061,19,14,1,1,1,0,1076,498,52,1.585798817,0,serve5
5437,Rhonda X Hadley,F, .,120,11.3821688,22,17,3,2,2,0,787,394,28,2.066666667,0,serve5
5998,Hillary I Wingard,F, .,84,0.39714835,16,19,3,0,2,2,360,1305,62,2.315789474,0,serve5
6830,Stanley L Gray,F, .,102,0.910062809,18,11,4,1,2,0,993,874,43,1.03960396,0,serve5
4624,Desmond K Gibson,F, .,78,0.70136445,3,19,2,1,3,3,1056,1112,42,0.663157895,0,serve5
679,Phil E Evans,F, .,138,0.052933455,4,24,1,1,0,2,1078,244,27,1.190697674,0,serve5
3612,Clara J Lyod,F, .,120,0.645483143,15,23,2,0,1,3,1139,306,58,0.643902439,0,serve5
6087,Michelle C Lyod,F, .,120,0.752151594,11,17,2,2,2,3,927,683,34,1.254716981,0,serve5
2323,Howard M Anderson,F, .,144,0.107074581,7,10,3,0,1,3,276,847,25,2,0,serve5
6249,Goldie O Norton,F, .,168,1.763994701,20,15,1,1,2,1,620,1373,46,0.67027027,0,serve5
847,Augustine J Potter,F, .,150,2.218554803,18,23,4,1,3,0,209,349,36,1.534883721,0,serve5
3452,Stanford F West,F, .,108,1.082409961,6,1,2,2,1,0,1042,696,43,1.263636364,0,serve5
480,Jack T Jones,F, .,186,1.281808792,22,3,4,0,1,2,303,686,22,0.590163934,0,serve5
6520,Glorin X Sanders,F, .,90,0.626472487,26,22,2,0,1,0,1085,904,27,0.79389313,0,serve5
4864,Sam S Gibson,F, .,132,0.096724404,9,24,3,1,0,3,389,425,46,3.107692308,0,serve5
3508,Goldie R Warner,F, .,114,0.711623543,22,30,4,1,2,0,718,435,36,1.282352941,0,serve5
3133,Ian V Lintern,F, .,168,0.212642685,15,4,1,2,3,2,1190,1193,29,1.66442953,0,serve5
2449,Ralph P Murray,F, .,114,0.020322361,19,6,4,1,2,3,1032,339,60,1.363636364,0,serve5
3646,Keith P Flower,F, .,102,0.395085764,8,6,4,0,1,3,1150,782,56,1.418181818,0,serve5
5239,Leo R Green,F, .,90,0.775648431,18,31,2,1,1,2,679,1399,37,1.454545455,0,serve5
4719,Debbie K Spear,F, .,102,0.062989878,9,16,2,2,1,2,345,590,61,1.585798817,0,serve5
708,Alexandria G Pott,F, .,168,0.242804713,17,24,2,2,1,1,1158,1274,58,0.604395604,0,serve5
2143,Britta F Hawkins,F, .,72,0.659822079,2,11,4,2,1,3,876,296,36,0.717391304,0,serve5
4192,Cameron Z Wallace,F, .,102,7.454852302,13,12,3,0,2,3,324,502,35,1.527777778,0,serve5
211,Pele U Dsilva,F, .,78,1.79171021,7,21,2,1,2,3,351,433,36,0.666666667,0,serve5
1153,Mary K Potter,F, .,144,0.642017584,27,25,3,1,3,0,312,799,26,1.513043478,0,serve5
6668,Stanford D Lee,F, .,90,0.421881532,11,6,3,1,1,1,228,531,43,0.952941177,0,serve5
7484,Irene Y Fowler,F, .,156,0.212195071,2,14,1,1,2,3,402,252,30,1.044776119,0,serve5
3355,Arlene A Shaw,F, .,174,0.373168283,9,6,4,1,1,2,448,720,35,1.676767677,0,serve5
4936,Christine   Atkins,F, .,174,0.250585989,16,24,2,1,3,1,242,1203,30,1.686746988,0,serve5
4144,Sumantha X Atkins,F, .,126,2.303201815,9,12,3,2,2,1,1112,557,47,1.297560976,0,serve5
2641,Ralph X Nicholson,F, .,126,4.728655759,14,7,1,0,2,2,1165,1295,30,1.416666667,0,serve5
7576,Jack Y Howarth,F, .,132,1.988242367,16,21,3,2,3,0,755,988,43,0.445652174,0,serve5
4060,Glorin S Flower,F, .,192,0.006120491,21,16,3,2,1,3,1108,1375,46,1.285714286,0,serve5
6106,Steve B Potter,F, .,120,0.52908857,5,4,3,1,2,0,723,722,29,0.906077348,0,serve5
7371,Christian O Walter,F, .,108,0.653694364,11,14,1,1,1,1,953,210,38,1.619047619,0,serve5
3726,Christian C Mcrae,F, .,144,0.151648037,21,3,2,1,1,2,1005,1232,42,1.097435897,0,serve5
7783,Tony L Potter,F, .,138,0.46703563,1,8,2,0,1,2,434,1348,23,0.688995215,0,serve5
6756,Richard G Mcrae,F, .,96,4.095887061,12,5,2,1,3,1,603,847,42,0.966183575,0,serve5
7529,Nicholas M Norton,F, .,108,1.223678171,17,15,4,1,1,2,279,317,35,1.798742138,0,serve5
6357,Britney M Goodman,F, .,168,1.466526337,20,1,1,1,3,3,385,412,31,1.217391304,0,serve5
6497,Sally K Marshall,F, .,132,0.254165537,12,4,2,0,2,2,707,396,27,1.013333333,0,serve5
2908,Colin L Baker,F, .,126,5.758312266,5,14,1,2,2,2,653,927,46,1.25,0,serve5
5217,Sally W Fowler,F, .,138,0.457064814,15,5,2,0,2,0,679,239,43,1.0625,0,serve5
996,Michael V Rhodes,F, .,174,0.338207264,23,29,3,2,1,0,485,716,48,1.148717949,0,serve5
7520,Ian O Bright,F, .,126,3.486568409,21,24,3,1,2,0,344,814,50,1.219178082,0,serve5
2916,Gregory R D'souza,F, .,132,1.849362893,8,11,2,2,3,1,708,915,41,1.151832461,0,serve5
1710,Jim F Jhonson,F, .,78,0.019112711,1,10,4,1,2,3,732,1381,58,2.12631579,0,serve5
7031,Cummins Q Hadley,F, .,144,1.111046372,9,4,2,2,2,0,713,333,27,1.207373272,0,serve5
2693,Carl P Wilkinson,F, .,162,0.244019607,6,4,4,1,3,3,619,1308,47,1.069124424,0,serve5
2648,Hendrick G Evans,F, .,114,1.349935177,16,10,1,0,2,0,420,1316,24,1.037344398,0,serve5
1054,Jack H Hartley,F, .,120,2.587751486,9,16,1,1,2,2,849,647,48,1.341880342,0,serve5
705,Britta C Richie,F, .,126,0.384137148,18,15,3,0,2,2,940,876,45,1.117370892,0,serve5
4789,Henry O Flower,F, .,150,0.725076897,17,23,2,2,1,1,829,538,45,1.293103448,0,serve5
6394,Jack U Shaw,F, .,120,1.47881686,15,22,3,2,1,1,726,689,32,1.605263158,0,serve5
5288,Carlin W D'mello,F, .,132,0.246470452,21,23,2,1,2,1,1063,790,48,1.047619048,0,serve5
3288,Duncan H Smith,F, .,120,0.185860567,17,14,2,1,1,0,433,1274,58,1.220512821,0,serve5
4798,Clint T Potter,F, .,120,0.145879124,12,7,3,1,1,0,239,728,61,0.9625,0,serve5
1006,Hendrick D Birch,F, .,120,0.23043859,14,19,4,2,1,0,794,392,57,1.243243243,0,serve5
228,Eve M Nicholson,F,1,102,0.084328434,14,12,4,1,1,0,889,411,37,1.440860215,0,serve5
1532,Hillary E Muldowney,M,2,132,1.007309774,22,16,4,1,2,1,1173,818,58,1.073170732,0,serve5
6476,Tony F Lintern,F,2,96,0.059618682,15,14,3,2,0,1,680,911,32,2.612903226,0,serve5
5452,Christian U Adams,M,1,108,0.342389634,15,1,2,2,2,2,747,221,42,0.543778802,0,serve5
5771,Augustine X Jackson,F,1,114,0.398704447,3,7,2,1,0,3,695,1177,44,1.432098765,0,serve5
6353,George M Watson,M, .,114,0.32175458,13,0,2,1,1,1,1152,405,50,0.994413408,0,serve5
7549,Stanford W Cooke,M,1,144,0.582402637,6,7,3,1,1,2,737,836,62,1.263157895,0,serve5
3763,Anne U Morton,M,1,66,0.620501202,10,4,3,1,0,1,842,645,39,1.342465753,0,serve5
5789,Harry W Sanders,F,1,108,0.635620438,1,16,4,2,2,2,802,1102,61,0.821818182,0,serve5
2625,Harry L Connor,M,1,138,0.312959341,10,5,3,1,2,3,790,812,31,0.972222222,0,serve5
5232,Solomon   Goodman,M,2,150,0.791710623,13,0,3,1,3,3,439,644,33,1.633136095,0,serve5
3386,Goldie V Birch,M,1,114,3.061614807,17,23,4,0,1,0,282,605,43,1.580645161,0,serve5
196,Neal L Albright,M,1,96,0.40966542,18,16,3,1,2,0,558,1074,26,0.56779661,0,serve5
4999,Larry N Lara,M,1,120,2.663948912,18,18,2,1,1,0,591,911,52,1.213270142,0,serve5
7408,Michael   Sanders,M,1,90,2.928018949,18,10,2,1,2,0,691,767,33,1.118012422,0,serve5
179,Jeanine S Morton,M,1,102,1.008735745,4,22,3,1,2,1,1136,1099,56,0.769230769,0,serve5
4074,Henry X Stuward,F,2,90,1.410743926,20,18,3,2,1,3,910,984,35,1.070588235,0,serve5
988,Phil P Powell,M,1,84,0.206014174,19,15,3,0,1,0,1011,249,34,1.741573034,0,serve5
6542,Hendrick U Potter,M,2,120,0.075739184,22,22,4,2,3,0,393,912,32,0.794258373,0,serve5
1604,Eve Q Carson,F,1,102,1.436890823,17,11,2,1,1,1,840,801,36,0.927374302,0,serve5
638,Solomon U Waugh,F,2,108,0.291429303,5,10,2,2,3,3,1039,1057,48,1.035175879,0,serve5
798,Christian M Besser,M,1,114,0.064402168,13,13,3,1,1,0,768,305,30,1.294117647,0,serve5
7455,Bill P Botham,M, .,108,3.01790209,19,3,3,0,3,3,374,948,22,1.053846154,0,serve5
6591,Alysia E Black,M, .,120,0.458517049,16,6,3,1,0,0,844,1247,45,1.633507853,0,serve5
4730,Clara X Goodman,F,1,96,0.311719328,22,16,2,1,1,1,270,392,41,1.342105263,0,serve5
7511,Cummins W Gilchrist,M,2,138,0.198589954,4,25,3,1,2,3,668,497,55,0.666666667,0,serve5
4605,Madonna P Roberts,M,1,96,1.901319031,18,15,1,0,0,2,1093,1231,53,1.575342466,0,serve5
518,Daniels S Hodges,M,2,138,0.126496202,16,20,3,0,2,3,686,471,24,0.432,0,serve5
6624,Steve C Evans,F,1,102,1.206512607,17,20,4,0,1,2,1147,1174,29,2.013986014,0,serve5
3579,Jeremy S Elder,M,1,138,0.28765657,9,13,2,2,1,0,609,303,55,3.047619048,0,serve5
3586,Steve X Pott,F,1,96,0.316466272,21,22,2,1,2,1,596,1264,30,0.706666667,0,serve5
6296,Jerry Z Maxwell,F,1,108,0.742771038,5,7,2,1,1,3,1171,254,36,1.358851675,0,serve5
2364,Kristin   Elder,M, .,156,0.005027414,16,12,3,1,2,3,866,215,46,0.710144928,0,serve5
4810,Adam G Morton,F,1,96,2.253787732,32,32,2,2,1,0,210,603,48,0.945736434,0,serve5
1824,Hendrick V Albright,F,1,162,0.957201229,4,7,2,1,1,2,947,491,49,1.504273504,0,serve5
3090,Brian H Roberts,F,2,66,0.533052313,17,2,2,2,1,0,848,218,40,1.384615385,0,serve5
4416,Sam C Cook,F,1,126,0.083150011,16,3,2,2,2,1,368,302,58,1.463768116,0,serve5
5369,Suzzane C Sanders,M,2,150,0.681084142,24,21,1,2,1,2,232,513,22,1.795918367,0,serve5
5847,Cameron R Mcintyre,F,1,96,0.251418058,20,1,3,1,1,2,449,1052,56,1.053140097,0,serve5
4190,Christina I Hunt,M,1,108,0.615508623,16,13,2,0,3,3,455,1279,50,1.355450237,0,serve5
6024,Steward J Carson,M,1,114,0.431001385,22,31,3,2,1,0,262,281,58,0.971428571,0,serve5
6638,Jill X Wallace,F,1,120,0.449044896,28,23,2,0,0,3,498,596,52,0.413793103,0,serve5
4456,Howard Z Gonsalves,M,1,132,1.025368615,14,0,3,2,3,0,1060,1367,45,1.194968554,0,serve5
5430,Gregory N Roberts,F,2,132,0.043092959,17,2,1,2,0,3,535,315,26,0.850299401,0,serve5
4172,Jeanine H Adams,M,2,96,0.44622205,4,12,3,1,1,2,1160,607,24,1.079646018,0,serve5
2504,Dean A Sanders,M,1,96,1.171575155,11,4,2,2,3,1,1038,1076,54,1.739130435,0,serve5
5552,Cindy X Moss,F,2,102,1.427708209,3,15,3,0,3,1,414,1151,30,1.443902439,0,serve5
7399,Madonna K Howarth,M, .,150,0.230057118,12,10,2,1,1,3,1154,742,45,0.602150538,0,serve5
2592,Sumantha C Mcrae,F, .,54,0.081966765,4,4,3,2,1,1,349,1061,23,1.948717949,0,serve5
3579,Goldie L Thomas,M,1,120,0.194626431,10,15,3,1,0,0,815,961,59,0.890510949,0,serve5
7729,Paul U Hunt,F,1,102,0.107685185,11,12,4,1,2,1,619,580,39,1.353233831,0,serve5
3102,Christian L Gonsalves,M, .,78,0.363914247,6,23,2,2,3,3,267,356,29,0.576271186,0,serve5
3297,Clive P Eastwood,M,2,114,0.399857084,19,16,1,2,0,3,410,480,53,1.25,0,serve5
2118,Alex M Murray,F,2,90,0.787798078,3,12,2,0,2,0,781,1328,31,1.133333333,0,serve5
7372,Bonnie S Welsh,M, .,156,0.015203393,24,30,1,0,0,0,866,1180,41,1.337209302,0,serve5
117,Sally V Green,M, .,96,0.115624404,5,13,3,1,2,3,310,784,29,1.504761905,0,serve5
5151,Demie R Baker,M,1,108,12.60042725,8,5,2,1,3,3,542,1224,23,1.381443299,0,serve5
4436,Britta K Crawford,M,1,126,0.743323697,4,19,2,2,0,2,227,676,61,2.08988764,0,serve5
3800,Sam H Smith,M,4,162,0.060259578,18,21,4,1,2,3,578,812,32,1.153526971,0,serve5
1850,Robert O Hunt,F, .,114,2.071829371,3,22,3,1,0,2,549,1377,27,0.741035857,0,serve5
5535,Arlene A Lowe,F, .,144,0.241052378,1,6,3,1,2,3,992,283,38,1.536945813,0,serve5
6303,Jude K Crowe,F, .,96,0.290046081,5,24,2,2,2,2,1100,569,39,1.082191781,0,serve5
3027,Jeanine E Elder,M,1,102,0.037708631,22,9,2,1,1,0,1176,228,26,2.171428571,0,serve5
2066,Desmond R Jackson,M,1,120,0.161347863,8,4,3,0,2,1,271,900,33,1.041420118,0,serve5
6919,Jeanine Z Lyod,M,1,138,0.172940005,6,19,1,0,1,3,923,279,34,0.7,0,serve5
1655,Adolph K Spence,M,5,138,1.316899425,21,21,4,2,2,3,505,1133,27,1.097744361,0,serve5
1745,Henry W Jackson,F,1,156,1.716033107,0,24,2,0,3,2,347,1228,25,0.626086957,0,serve5
172,Ignatius K Elder,M,1,114,0.963229071,17,10,3,1,2,3,247,900,46,0.877828054,0,serve5
7399,Jill Y Baxter,F,1,120,0.044498558,20,22,3,0,1,3,643,1003,60,0.530120482,0,serve5
1460,Pele N Fowler,M,2,78,0.256263682,7,3,4,1,3,0,741,1264,24,1.313253012,0,serve5
6833,Debra W Powell,M, .,84,0.241947717,20,5,2,0,1,3,735,647,52,0.540540541,0,serve5
2102,Larry A Spence,M, .,144,0.793960506,9,13,4,1,3,1,786,686,23,0.350194553,0,serve5
6466,Gregory A Warner,M,2,126,0.016991143,21,15,1,1,1,1,410,636,30,1.387755102,0,serve5
7234,Cindy N Rhodes,M,1,126,0.040538128,13,3,2,2,0,1,722,488,57,2.15483871,0,serve5
5468,Russel   Hawkins,F,2,96,0.618003628,16,1,2,1,1,3,1154,818,36,1.914110429,0,serve5
5879,Daniels E Hadley,M, .,102,0.500594979,20,14,3,1,2,1,416,916,46,1.831578947,0,serve5
5629,Carl H D'souza,M, .,108,0.538906049,15,12,1,2,3,0,1027,1063,33,0.790697674,0,serve5
4121,Duncan Y Spear,M, .,78,0.507024683,7,23,4,1,2,1,614,559,54,0.571428571,0,serve5
6280,Neal B West,M,2,132,0.026278035,3,7,4,1,3,1,622,1290,30,2.566037736,0,serve5
5363,Goldie H Baker,M,1,174,0.269180206,18,24,2,2,3,2,286,1308,50,0.938547486,0,serve5
1511,Hillary N Baker,M,2,150,0.531275343,3,2,1,2,1,0,285,571,32,0.948571429,0,serve5
1223,Goldie I Spence,M,2,108,0.589044895,0,4,2,2,1,2,1114,577,58,1.239130435,0,serve5
2197,Daniels O Richards,M,4,138,0.565536019,7,12,1,1,1,2,698,659,48,1.587301587,0,serve5
6926,Jude N Rutherford,M,1,120,0.385573755,14,4,3,2,1,3,943,1315,52,0.726190476,0,serve5
6207,David K Warner,F,2,120,21.38063783,24,20,3,1,1,3,1083,1225,41,0.660944206,0,serve5
1690,Jhon D Pearson,F,1,108,0.608636474,4,3,4,0,2,1,257,1117,57,2.073619632,0,serve5
6008,Robert D Murdoch,M, .,114,0.024765867,14,9,2,2,1,0,613,308,30,2.584269663,0,serve5
4734,Richard M Hodges,M, .,120,0.400618582,30,26,4,1,1,3,232,612,24,1.545454546,0,serve5
2706,Brooks J Whitehall,M,1,150,0.128423699,11,21,2,2,1,2,479,1211,44,1.156756757,0,serve5
5141,Adam P Hartley,F,1,150,0.362958023,5,15,3,1,3,3,724,754,53,1.067357513,0,serve5
3177,Solomon B Hadley,M,1,96,0.102241397,10,6,2,1,1,3,786,928,36,2.050420168,0,serve5
1258,Cummins E Flower,F,1,150,0.500170111,3,7,1,1,0,2,475,463,55,1.985915493,0,serve5
4885,Alexandria   Turner,M,2,132,0.318195281,21,22,3,2,1,0,1131,1023,31,0.48447205,0,serve5
3266,Harry S Crawford,F,1,144,0.346212271,15,11,2,0,2,0,647,967,59,0.569105691,0,serve5
3372,Marilyn A Fisher,F,2,144,0.086929026,13,15,1,1,1,3,1156,595,53,0.864864865,0,serve5
3920,Bonnie G Jackson,M,1,150,0.451649001,2,19,3,0,2,3,281,331,38,0.653061225,0,serve5
7548,Ian S Jhonson,M,1,120,5.213934925,7,19,1,1,3,1,225,466,40,0.773195876,0,serve5
3285,Jerry Z Jones,M,1,144,1.050974362,21,16,2,2,2,2,892,489,42,1.0625,0,serve5
156,Madonna X Baldwin,M,1,114,0.13887576,32,17,2,1,2,2,616,565,61,0.371428571,0,serve5
5296,Sally K Stuward,M,2,126,0.32661366,22,5,4,1,1,2,954,1153,25,0.875,0,serve5
241,Rhonda M D'mello,F, .,108,0.523856689,5,9,4,0,1,0,714,954,23,0.664335664,0,serve5
6406,Barry E Cooke,F, .,144,3.131116078,15,15,3,2,2,1,819,328,59,1,0,serve5
721,Sumantha J Warner,F, .,84,0.383932871,5,20,3,1,1,2,1182,547,28,0.616033755,0,serve5
4009,Cameron N Hartley,M,1,138,1.296378202,8,7,3,0,1,2,671,925,49,1.407407407,0,serve5
4876,Carlin J Spence,F,2,150,0.833425315,10,6,4,2,2,3,668,236,31,1.202247191,0,serve5
2466,Goldie I Lyod,M,1,132,0.470394979,19,12,2,1,3,1,1149,762,62,0.628571429,0,serve5
3009,Henry B Botham,M,1,102,6.848462828,8,7,4,2,2,2,1182,308,36,1.24497992,0,serve5
2833,Christine F Lyod,M, .,132,0.630682739,7,23,4,2,3,1,885,1013,38,1.430232558,0,serve5
6457,Steve D Brown,M,1,120,0.893318244,6,2,2,1,0,0,971,884,56,1.296969697,0,serve5
6871,Goldie T Gibson,F,1,96,3.703881917,22,15,2,2,1,1,1115,226,54,2.76,0,serve5
6023,Larry M Moss,M,2,138,0.046718929,14,21,3,2,2,2,218,759,44,1.125,0,serve5
2666,Ana S Baxter,F,1,156,0.321020133,17,2,1,0,0,1,792,455,38,1.666666667,0,serve5
4495,Brian E Murray,F,1,126,3.443707314,17,24,1,0,3,2,970,501,30,1.305699482,0,serve5
740,Richard D Mcintyre,M,2,108,0.520999941,21,22,1,0,2,2,428,467,32,1.139784946,0,serve5
3994,Amy B Sanders,M,2,126,0.580370696,5,23,3,0,0,0,447,309,30,0.638655462,0,serve5
6072,Elaine E Burton,M,2,132,0.934752638,1,21,2,1,1,0,1101,428,55,1.490566038,0,serve5
806,Neal O Fleming,M,2,78,0.154210033,19,3,2,1,2,1,438,774,49,1.04,0,serve5
2212,Tom H Gray,M,2,126,0.234775494,3,8,2,1,1,0,519,330,44,2.762886598,0,serve5
1439,Alexandria F Atkins,M,2,174,0.432347716,0,5,2,1,1,1,740,900,47,1.152073733,0,serve5
6076,Colin W Muldowney,M,2,120,0.350040639,12,7,1,1,2,0,956,1168,28,0.807881773,0,serve5
7706,Jeanine V Warner,M,2,162,0.20837252,20,12,1,1,2,0,1173,1208,41,2.135135135,0,serve5
6167,Pauline   Bright,M,2,120,1.437775206,22,8,2,2,3,1,609,510,35,1.296969697,0,serve5
5313,Dillon E Adams,M,2,102,0.557805454,11,13,4,1,2,3,623,652,59,1.48502994,0,serve5
6492,Robert X Crawford,M,2,108,0.622395865,18,13,1,2,2,1,783,787,30,1.635514019,0,serve5
4641,Pele O Potter,M,2,84,0.680910033,10,23,3,1,3,2,703,1207,54,0.710843374,0,serve5
2399,Jhonny K Hawkins,M,2,162,0.757710436,4,23,2,2,3,2,892,334,54,1.259259259,0,serve5
6944,Glorin Q Muldowney,M,2,198,0.32942291,11,10,3,2,1,3,669,329,47,0.8,0,serve5
986,Gregory O Sanders,M, .,84,2.892722678,10,15,4,0,2,3,622,651,22,0.869565217,0,serve5
5815,Irene C Morton,F,1,120,1.642685133,17,0,2,1,1,3,494,831,45,1.425925926,0,serve5
4979,Judith A Richards,M,1,138,0.965325473,18,5,3,2,0,2,612,368,35,1.36196319,0,serve5
727,Helen B King,F,1,144,0.073767973,0,2,4,2,2,0,260,283,58,0.539325843,0,serve5
7335,Irene Q Rogers,F,1,132,17.2146052,1,14,2,1,2,3,419,264,35,0.64,0,serve5
2155,Paul X Eastwood,F,1,90,1.540785635,1,1,1,0,1,2,873,703,45,1.038095238,0,serve5
4947,Glorin C Shaw,F,1,90,0.128558414,2,20,1,2,1,0,382,842,24,1.036734694,0,serve5
4444,Alex U Lara,F,1,120,0.256503836,2,7,4,1,2,0,513,1250,47,1.310810811,0,serve5
2293,Leo U Spear,, .,114,1.526555038,14,0,3,2,1,3,1110,362,50,1.590697674,0,serve5
5702,Pele S White,F, .,132,0.625387007,13,0,4,1,1,0,1022,242,44,0.792,0,serve5
762,Brooks K Welsh,F,1,96,0.480604898,8,11,1,0,2,0,635,688,45,1.268817204,0,serve5
4269,Tony A Grant,M,1,120,0.603867053,21,0,1,0,2,3,1167,763,27,1.279279279,0,serve5
949,Alex   Green,M,1,126,0.722953751,16,11,2,0,1,3,983,647,60,0.782945736,0,serve5
4538,Cathy J Pearson,M,2,108,6.08203389,15,20,1,1,3,3,737,1387,44,1.238095238,0,serve5
255,Harry C Whitehall,F, .,102,0.943441774,7,10,2,1,1,2,984,1234,29,0.72,0,serve5
7224,Helen T Baldwin,F, .,114,0.322511597,8,2,2,1,1,2,215,416,43,1.803108808,0,serve5
7024,Jeanine A Smith,F,1,162,0.357074631,18,4,3,2,3,0,1000,756,51,0.62244898,0,serve5
451,Dillon K Welsh,M,1,108,0.967870246,3,15,1,2,0,1,784,1217,43,1.219730942,0,serve5
7382,Sam E King,F,3,156,2.242433559,16,13,2,2,1,0,749,1093,48,2.101910828,0,serve5
3714,Amy O Cook,M,2,120,15.18951299,6,7,1,0,3,1,900,1033,55,0.696774194,0,serve5
5920,Desmond P Sanders,F,1,84,0.019288413,15,1,2,2,1,0,586,915,43,1.323529412,0,serve5
1734,Amy W Spence,M,2,108,0.780829474,11,19,3,0,0,2,1019,1133,28,1.102272727,0,serve5
1656,Hendrick T Crowe,F,1,114,0.053454857,12,3,1,1,0,1,1058,796,61,1.062857143,0,serve5
4591,Cummins Q Spence,F,1,156,1.018105068,21,32,1,0,3,2,888,1254,38,2.757894737,0,serve5
6709,Neal P Brown,F,1,96,0.672556328,5,8,2,1,1,0,254,862,35,3.634408602,0,serve5
692,Britta T Jhonson,F,5,132,0.538610652,27,17,3,1,3,3,976,497,51,1.299145299,0,serve5
6508,Paul S Wingard,F, .,114,0.136555976,4,19,3,1,0,3,865,473,26,1.669565217,0,serve5
4669,Sam X Potter,F,2,150,0.343973041,12,12,2,2,1,1,847,1378,41,1.373626374,0,serve5
