CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG,SET
224,Demie Z Richie,F,1,174,0.049646213,12,20,3,1,2,3,1059,1100,30,2.285714286,0,serve6
2158,Christina J Mcintyre,M,2,186,0.331553235,11,23,2,1,1,1,310,878,35,1.235023042,0,serve6
4467,Jhon U Mcintyre,F, .,144,0.071108586,11,1,4,0,0,3,934,1189,45,1.265116279,0,serve6
6238,Jhonny Q Norton,M,1,90,0.57388855,1,5,1,1,2,3,202,785,28,1.411214953,0,serve6
7091,Desmond X Muldowney,M,1,108,0.626101642,8,24,2,2,2,1,674,889,50,1,0,serve6
5936,Racheal F Mcrae,F,1,90,0.57286526,0,21,3,1,1,2,677,1285,44,1.221052632,0,serve6
5093,Cathy S Donald,F,1,174,0.399029155,5,5,2,2,3,1,281,1044,55,1.159763314,0,serve6
2858,Colin F Lee,M,2,132,0.536674762,10,18,4,2,3,2,665,290,57,1.433526012,0,serve6
3734,Larry Y Anderson,M,2,96,0.095071418,20,4,2,0,2,2,877,498,53,1.209876543,0,serve6
6924,Madonna I Fowler,F,1,126,0.506289567,1,16,2,1,1,2,386,1147,52,1.198380567,0,serve6
6678,Russel S Gonsalves,F, .,156,1.662847956,16,23,1,1,1,1,274,325,56,1.648484849,0,serve6
260,Solomon L Smith,F, .,96,0.322966062,11,3,2,1,0,1,590,421,23,1.064039409,0,serve6
7750,Alysia O Black,M,1,96,0.017516118,2,14,2,2,1,2,247,876,59,0.835820896,0,serve6
4904,Jeanine S Lyod,F,1,96,0.232052046,0,12,2,1,2,0,729,354,58,0.849056604,0,serve6
6267,Michael F Lintern,F,1,168,0.285933749,13,12,2,0,1,0,1131,501,31,1.821917808,0,serve6
6502,Mary D Smith,F,1,126,0.106524795,6,19,1,0,1,0,1103,761,35,1.058201058,0,serve6
512,Stanley G Lyod,M,1,126,0.137264044,13,9,2,1,3,0,373,975,38,2.271428571,0,serve6
5361,Paul H Barlow,M,1,84,9.907900534,2,0,2,2,0,1,1158,1088,24,0.495652174,0,serve6
5312,Alex X Crowe,F,1,126,2.075321913,21,12,4,1,1,2,433,559,34,0.894117647,0,serve6
5949,Leo Y Pott,F,1,78,0.084796493,13,0,1,1,1,3,356,967,32,1.986394558,0,serve6
1791,Bond X Roberts,F,2,120,0.393593931,18,18,2,0,3,0,693,1383,38,1.637681159,0,serve6
3587,Currie Q Potter,M,6,96,0.642832428,27,18,1,1,1,3,715,1169,33,0.776119403,0,serve6
1783,Bill F Rogers,F,1,114,3.070641815,16,11,3,1,1,2,865,203,52,1.536082474,0,serve6
3934,Christina C Adams,F,2,120,0.095658339,1,18,2,2,2,3,1118,220,62,1.047244095,0,serve6
3931,James P Spencer,F,2,90,0.37377631,17,20,2,1,3,1,422,1239,58,0.432098765,0,serve6
5256,Bernard A Barlow,M,2,132,0.067370592,5,3,3,0,2,3,560,1211,45,0.977099237,0,serve6
4055,Bonnie B Evans,M,1,78,0.867104966,20,23,2,0,0,1,395,241,25,0.8,0,serve6
4617,George J Fleming,F,1,84,0.372646188,12,19,3,1,0,1,341,373,55,0.928176796,0,serve6
7400,Marilyn K Bright,M,1,108,0.395594779,11,10,4,2,3,2,511,1120,26,0.221153846,0,serve6
3197,Tony   Powell,F,1,114,1.463659924,8,0,1,2,0,0,892,1320,50,1.076271186,0,serve6
3747,Ralph L Turner,M,1,114,0.865184097,5,14,3,1,3,1,230,896,28,1.93495935,0,serve6
7710,Debra N Renne,M,1,102,0.926119512,4,2,3,2,2,0,933,1287,50,0.86407767,0,serve6
2323,Harry T Jhonson,M, .,168,0.048466289,18,15,2,1,1,3,905,524,62,1.328358209,0,serve6
1847,Tom Q Morgan,M,1,132,0.724178625,20,13,2,1,3,0,839,1042,27,1.130434783,0,serve6
2730,Judith X Albright,F,2,120,0.475645565,3,8,3,0,2,3,592,643,47,1.287958115,0,serve6
1303,Pauline I Thomas,F,1,102,1.886967786,13,1,2,1,3,3,1076,1317,22,0.909871245,0,serve6
327,Elaine M Lara,M,2,96,0.154478967,19,8,1,1,3,0,475,597,23,1.391891892,0,serve6
3629,Tim N Whitehall,M,1,126,0.28372826,3,4,4,0,1,1,248,897,52,1.252173913,0,serve6
7713,Martin T Black,M,1,162,0.835921948,12,5,2,1,0,0,627,1008,32,1.976878613,0,serve6
5408,Carlin B Warton,M,1,120,0.385878299,14,18,1,0,1,3,1011,812,47,1.252427185,0,serve6
2904,Jim V Warton,M,1,126,0.988552,18,9,3,0,2,0,796,1081,26,1.113772455,0,serve6
7058,Nicholas I Crawford,M,1,150,0.679485871,18,22,2,2,3,0,955,1232,57,0.60952381,0,serve6
6039,Solomon H Watson,F, .,186,2.302013299,14,17,1,0,0,3,931,661,29,1.53164557,0,serve6
4117,Goldie K Watson,M,2,168,0.295782938,19,19,3,2,3,2,253,414,35,0.733031674,0,serve6
951,Tony M Jackson,M, .,156,1.265487712,10,15,1,1,3,2,485,1040,52,2.854368932,0,serve6
1243,Britney T Hadley,M,1,114,2.082668072,11,22,3,1,2,1,974,541,50,0.773584906,0,serve6
5752,Hillary S Adams,F,2,120,0.180942125,12,0,2,1,3,0,967,708,44,0.559440559,0,serve6
7707,Steve D Welsh,F,1,138,1.185781074,22,22,3,1,2,0,699,1013,25,1.494736842,0,serve6
2474,Gregory E Lowe,F,1,162,0.527958043,21,0,3,2,2,0,288,1369,59,2.262295082,0,serve6
179,George W Eastwood,M,1,144,0.250310512,13,23,3,1,2,2,750,802,32,1.787234043,0,serve6
4133,Richard X D'souza,F,2,114,2.222928311,11,9,3,2,1,2,279,615,23,0.982608696,0,serve6
7416,Michael B Smith,F,1,96,0.673992305,4,7,2,0,1,1,420,1122,57,1.677018634,0,serve6
4646,Stanley A Nicholson,F,1,66,0.348931326,17,4,3,1,2,1,1023,343,40,1.72519084,0,serve6
4917,Elaine H Murray,M,2,114,0.4851909,10,17,2,1,2,3,445,321,24,1.855263158,0,serve6
1914,Leo I Pott,F,1,132,0.311870922,24,29,3,1,3,0,260,941,37,1.436464088,0,serve6
2408,Brooks L Grant,M,1,120,0.541069055,1,13,1,1,1,3,971,651,42,1.164179105,0,serve6
819,Bill Q D'souza,M,1,114,0.071134437,8,4,4,2,1,3,617,1366,61,0.965853659,0,serve6
384,Adam A Hunt,F,2,126,1.231788334,17,8,4,0,2,0,1133,1079,46,1.225531915,0,serve6
2746,Hendrick I Thomas,M,1,102,0.238404299,20,8,1,2,0,0,1100,1131,32,1.683673469,0,serve6
5054,Chelsea R Hadley,F,1,108,0.333794904,12,1,2,1,1,1,431,528,47,0.88627451,0,serve6
6879,Hillary Y Elder,M,1,120,1.685108825,8,4,2,0,1,3,523,652,60,1.336734694,0,serve6
5406,Britney Q Black,M,2,84,0.322282011,5,13,3,1,2,1,809,533,40,2.149253731,0,serve6
4853,Clive C Rogers,F, .,120,0.152533708,12,11,2,2,2,3,741,234,41,2.487394958,0,serve6
3446,Michelle I Hodges,M,1,120,0.388272814,13,7,3,2,2,0,676,1298,31,1.2,0,serve6
7531,David G Watson,M,1,102,0.104626015,14,21,3,0,2,2,892,510,48,0.743589744,0,serve6
7753,Jeanine H Winters,F,1,120,0.485384843,11,4,2,2,1,2,901,728,29,1.504761905,0,serve6
3042,Jeremy L Morton,F,1,138,0.430868528,9,16,3,1,3,3,1165,878,30,1.372093023,0,serve6
2107,James L Gilchrist,M,2,132,1.135942488,13,16,3,1,1,0,627,326,27,1.432835821,0,serve6
6026,Arlene Q Botham,M,2,132,2.214152515,6,4,3,0,2,3,869,1027,53,0.744444444,0,serve6
3246,Clarke M Carson,M,2,78,0.165550138,17,8,2,1,2,1,596,925,33,0.804597701,0,serve6
2704,Dillon C Burton,M,2,156,0.184425228,17,11,4,1,1,1,858,431,47,0.978165939,0,serve6
365,Pele J Bright,M,1,120,0.003273794,6,1,4,2,1,0,1063,881,25,1.009259259,0,serve6
3127,Eve Q Gonsalves,M,3,78,0.532777275,19,16,3,2,3,3,663,1080,53,0.328502416,0,serve6
4696,Stanley   Gray,M,2,102,3.116652506,15,7,3,1,2,3,566,615,36,2.886792453,0,serve6
991,Tim H Morgan,M,1,108,7.181781453,4,15,2,0,3,2,1124,984,39,1.0390625,0,serve6
4481,Jack B Winters,F,1,138,0.694745026,8,14,3,0,1,1,1164,631,52,1.470198676,0,serve6
6596,Stanford F Richards,M,2,144,0.112921744,15,2,3,1,1,2,544,1145,45,1.776397516,0,serve6
134,Henry X Besser,M,1,126,0.657147902,11,21,2,2,1,1,431,925,27,1.538461539,0,serve6
7196,Chelsea B Wingard,M,2,90,0.343601284,22,29,2,1,0,0,481,340,57,0.612403101,0,serve6
6271,Sumantha L Richie,M,1,108,0.188956672,21,9,3,2,1,3,661,949,53,0.638743456,0,serve6
1815,Alexandria D Sanders,M,2,192,0.221209034,24,15,4,0,1,0,898,895,25,1.004975124,0,serve6
6589,Bill V Stuward,F, .,126,6.661580942,18,0,2,0,0,1,1068,1278,43,0.348432056,0,serve6
3595,Robert G Taylor,F, .,186,2.06889535,13,22,2,1,1,1,609,1322,46,1.183486239,0,serve6
5658,Leo P Cook,F, .,120,0.998149208,21,8,4,2,1,1,402,362,30,0.980582524,0,serve6
3019,Tony Y Wilkinson,M,1,144,0.015462105,21,18,3,1,1,3,1074,771,22,0.919786096,0,serve6
6536,Clarke M Lintern,M,1,204,0.788082973,16,9,1,2,0,3,667,1055,46,2.246153846,0,serve6
6814,Augustine T Warton,F,1,132,1.050168206,3,0,4,2,2,3,231,329,35,1.382198953,0,serve6
4421,Bernard N Albright,M,1,96,2.168282213,28,31,4,0,3,2,448,1344,24,0.814516129,0,serve6
4243,Pauline K Gilchrist,M,1,108,0.202639013,7,17,2,1,1,2,966,1254,59,1.717277487,0,serve6
6466,Jane H Rogers,M,2,114,0.26041953,27,20,3,0,1,2,625,469,35,1.75,0,serve6
6211,Leo P Wilkinson,F,1,138,0.044292795,5,16,1,0,1,1,1064,718,25,2.522522523,0,serve6
701,Nicholas E Connor,F,1,126,0.107311992,1,10,4,0,0,2,327,603,47,0.906779661,0,serve6
7036,Steward R Green,M,1,156,0.131671169,4,5,3,1,0,1,553,201,28,0.64321608,0,serve6
4396,Clint L Anderson,M,2,126,1.89023889,0,6,4,0,3,1,339,637,36,0.820809249,0,serve6
4784,Eve N Hodges,M,1,96,0.869391673,16,13,2,1,1,2,763,359,52,1.897810219,0,serve6
4589,Ralph F Carson,M,2,174,0.397180003,13,17,4,2,3,0,712,1139,29,1.219858156,0,serve6
6353,Alexandria T Connor,F,1,108,0.384747933,14,6,3,1,2,0,1066,493,46,1.371428571,0,serve6
4438,Colin R Welsh,F,1,90,3.73481588,8,24,3,0,0,3,732,891,31,0.830769231,0,serve6
4401,Amy B Roberts,F, .,150,0.811270437,14,5,2,1,2,0,1150,719,60,1.517647059,0,serve6
707,Martin A Ricardo,F,1,120,0.374515211,8,24,4,1,2,1,318,1365,30,1.196261682,0,serve6
4889,Jill U Fowler,F,2,108,1.204071876,7,12,2,0,0,1,880,1338,37,3.321100917,0,serve6
5087,Colin N Lee,M,2,114,0.379996019,7,13,3,2,0,0,927,661,41,1.740458015,0,serve6
7670,Barry W Grant,M,1,144,0.25629116,18,24,3,0,1,2,268,205,25,2.262626263,0,serve6
3284,Cummins   Sanders,M,1,96,3.792932885,22,18,4,1,2,1,390,486,28,0.425742574,0,serve6
6099,Gregory I Norton,F,1,96,4.497702748,5,11,1,1,2,1,889,608,59,1.068062827,0,serve6
1476,Alysia A Whitehall,M,1,108,0.628403404,11,23,3,1,0,3,951,946,58,0.692307692,0,serve6
1639,Jeremy L Jhonson,F,1,60,0.583586462,2,12,1,1,0,1,263,945,34,0.553846154,0,serve6
7152,George P Wright,F, .,126,0.536334824,1,12,4,1,0,1,333,363,40,1.372781065,0,serve6
6702,Bernard U Rutherford,F, .,126,0.348349761,4,11,2,1,2,2,368,647,43,2.195804196,0,serve6
169,Britta W Albright,F, .,126,0.088737425,19,8,3,1,1,1,764,718,58,1.095541401,0,serve6
4063,Michelle T Brown,F,1,120,0.034006662,9,5,1,1,3,3,1032,1223,41,0.858757062,0,serve6
7510,Jane O Donald,M,2,108,0.189854255,2,24,2,1,2,1,342,538,24,1.751937985,0,serve6
2855,Britney M Moss,M,2,102,0.048523774,3,13,3,2,2,3,288,798,29,1.781021898,0,serve6
1087,Cindy M White,F, .,150,0.862851949,3,1,3,0,2,0,988,520,58,0.901639344,0,serve6
3060,Pele G Cook,F, .,138,3.691096424,22,16,1,0,3,2,389,881,55,0.753768844,0,serve6
3069,Augustine V West,M,2,174,0.576614119,13,20,4,1,3,0,911,1221,27,1.278688525,0,serve6
3288,Hendrick N Hadley,M,1,156,0.753467704,15,12,2,1,2,3,955,581,33,1.815602837,0,serve6
5482,Desmond M Maxwell,M,1,162,1.188349337,10,11,1,1,0,1,994,875,26,1.690476191,0,serve6
2114,Adam U Nicholson,M,1,198,0.064122726,20,13,2,2,3,2,755,455,44,1.086092715,0,serve6
5980,Ignatius B Lyod,M,1,90,0.198520348,12,6,1,1,1,2,607,1062,30,1.427135678,0,serve6
2568,James S Donald,F, .,102,0.066689055,16,23,4,1,2,2,802,1130,31,0.872093023,0,serve6
4640,Alysia L Albright,M,2,120,1.056660953,16,14,4,0,0,0,394,251,38,0.564971751,0,serve6
1793,Pele Q Jhonson,F,2,108,0.504495066,20,21,1,2,0,3,788,961,23,1.682119205,0,serve6
213,Cameron F Thomas,M,2,90,0.680139676,11,0,2,1,3,3,647,992,58,1.482758621,0,serve6
1805,Ana P Elder,F,2,138,0.719556986,19,7,2,1,3,0,951,324,47,1.246153846,0,serve6
57,Jeremy K Anderson,M,1,90,0.108211178,7,17,3,1,3,1,744,1242,28,1.234449761,0,serve6
7755,Madonna V Black,M,1,114,0.34935789,12,3,4,0,3,1,403,834,44,2.537815126,0,serve6
1352,James V Howarth,F,6,114,1.179486341,3,18,3,1,2,3,235,1241,37,1.042253521,0,serve6
6458,Anne Z Thomas,M,1,138,3.300332191,15,23,2,2,2,1,1178,1386,22,0.514285714,0,serve6
6939,Bonnie   Spencer,M,1,126,1.375846666,11,18,3,1,0,2,314,1399,38,1.52284264,0,serve6
4814,Tim R Rogers,M,2,114,0.54362561,13,16,2,0,3,2,560,1263,39,0.693181818,0,serve6
5552,Glorin C Turner,F,1,108,0.336923386,14,6,3,1,1,1,242,1111,40,0.95,0,serve6
188,Clive V Marshall,M,1,144,0.342343517,19,20,2,1,1,0,1036,301,33,1.186046512,0,serve6
2458,Arlene V Rogers,F,1,144,10.96576948,12,2,3,1,3,1,610,930,55,1.010204082,0,serve6
1000,Larry V Morton,F, .,162,0.677800176,21,8,3,0,0,0,870,502,46,1.159090909,0,serve6
2302,Ana L Albright,M,2,78,4.729312868,8,2,2,2,2,3,1190,1053,47,1.025,0,serve6
5770,Robert   Pearson,M,1,120,0.326993987,19,13,1,0,2,1,889,1081,46,0.589595376,0,serve6
175,Michelle R Hunt,M,1,96,0.337543134,11,6,2,1,3,2,740,255,37,0.658682635,0,serve6
1998,Robert T Pearson,F,1,138,0.71436353,1,12,2,0,1,2,338,1248,60,1.197740113,0,serve6
4066,Gregory J Fleming,F,2,120,0.397967109,22,12,3,2,0,2,686,947,24,0.704845815,0,serve6
3151,Bond S Morton,F,1,126,0.249554851,12,21,2,0,2,0,967,1389,59,1.214814815,0,serve6
5657,Chelsea S Smith,M, .,150,0.210227127,28,28,3,1,1,0,712,222,48,1.909774436,0,serve6
1668,Sam P Renne,M,2,126,0.000456137,1,5,2,1,1,0,505,633,40,1.503355705,0,serve6
6756,Ian Q Bright,F,1,162,0.397114001,27,29,4,1,2,3,876,1226,30,0.634730539,0,serve6
5653,Cathy O Gray,M,1,138,1.730132132,2,19,2,1,3,2,511,1265,53,1.276836158,0,serve6
4934,Hendrick O Lyod,F,1,144,0.106514728,29,31,3,0,0,2,1086,482,48,0.586466165,0,serve6
4460,Luke   Cook,M,2,144,0.250225694,19,9,2,0,2,3,371,635,30,1.333333333,0,serve6
7345,Keith G Sanders,M,1,120,12.58348536,11,12,2,2,0,0,362,387,54,0.691358025,0,serve6
5070,Judith C Murray,M,2,90,2.953810028,5,14,3,1,1,0,859,1294,28,0.928301887,0,serve6
7691,Jhonny   King,M,2,120,0.141043648,13,17,4,1,1,1,453,360,27,1.313559322,0,serve6
4900,Clive L Bright,M, .,96,1.346113774,10,4,3,1,0,3,813,218,59,0.928176796,0,serve6
7077,Stanley K Warner,M, .,144,1.470737716,3,21,3,1,1,2,344,606,62,0.828947368,0,serve6
5714,Alex V Fleming,M, .,126,0.532819979,14,6,3,1,3,1,624,936,37,0.791666667,0,serve6
4268,Tom F Wright,M, .,96,7.198924727,10,21,3,1,1,1,1146,334,37,0.88209607,0,serve6
7522,Suzzane Q D'souza,M, .,108,0.146515047,13,1,3,2,1,3,351,341,38,0.785046729,0,serve6
663,Adolph K Botham,M, .,114,4.453454353,8,18,3,1,1,1,1046,493,54,0.547263682,0,serve6
3333,Bernard B Baldwin,M, .,138,0.01613053,9,1,1,1,1,1,1073,373,31,0.586538462,0,serve6
1177,Goldie K Richie,M, .,78,4.447820524,6,8,3,0,3,3,1175,523,56,2.066115703,0,serve6
7432,Madonna N Howarth,M, .,114,1.036000077,5,19,3,0,2,0,736,1324,61,0.652849741,0,serve6
6292,Jude K White,M, .,168,0.455299555,13,11,2,0,0,3,305,1247,61,2.157142857,0,serve6
4993,Suzzane X Hodges,M, .,96,2.473591678,10,2,3,1,3,1,520,1124,61,1.173076923,0,serve6
628,Richard Z Shaw,M, .,114,0.650880905,21,14,3,1,2,0,825,648,33,0.775,0,serve6
1962,Jeremy R Spence,M, .,102,0.14263935,11,22,4,1,2,2,822,755,42,1.689655172,0,serve6
119,Tom S Eastwood,M, .,90,1.350932248,0,20,3,2,1,0,381,783,25,1.291262136,0,serve6
38,Christian J Fowler,M, .,84,0.005524833,11,22,2,1,1,0,459,635,57,0.903703704,0,serve6
1763,Sumantha Q Mcrae,M, .,162,0.192283422,20,1,4,0,1,3,339,1284,44,0.566037736,0,serve6
3482,Jeanine D Baldwin,M, .,78,0.7193097,3,22,2,1,2,2,387,761,35,1.141304348,0,serve6
3898,Christine U Jhonson,M, .,78,0.33257032,6,18,3,2,1,1,595,695,40,0.864516129,0,serve6
2274,Adolph O Brown,M, .,138,0.119722313,21,20,3,1,1,3,841,1316,52,2.077922078,0,serve6
6424,Clint Q Norton,M, .,108,4.24770684,2,6,2,1,1,3,446,253,45,1.017241379,0,serve6
561,Judith Z Gilchrist,M, .,72,1.863565695,16,14,2,1,1,0,858,699,47,0.870229008,0,serve6
4962,Bill T Gilchrist,M, .,114,0.881839502,2,5,3,0,1,2,252,799,34,1.201970443,0,serve6
178,Clara   Maxwell,M, .,102,0.679586304,7,9,4,1,3,3,517,750,52,1.224489796,0,serve6
1152,Mary F Lintern,M, .,102,0.303476637,9,13,4,2,2,3,403,581,32,1.135135135,0,serve6
5722,Christina W Taylor,M, .,102,0.509438233,17,20,4,0,2,0,1039,854,34,1.547368421,0,serve6
5736,Jhonny V Lintern,M, .,132,0.136733057,7,12,3,0,1,3,886,417,48,2.10989011,0,serve6
4722,Adam   Welsh,M, .,120,0.878945181,2,23,2,1,0,1,708,754,32,0.770053476,0,serve6
435,Arlene A Besser,M, .,132,8.913716599,3,16,4,1,0,3,590,929,46,0.558139535,0,serve6
4367,Stanford O Carson,M, .,120,2.621384191,6,17,2,1,3,0,502,765,32,0.341463415,0,serve6
2437,Madonna Z Richie,M, .,66,0.213757924,22,14,3,1,0,3,372,237,29,0.747081712,0,serve6
4894,Clifford E Wallace,M, .,114,1.093292726,9,19,1,1,2,1,772,372,43,1.369863014,0,serve6
4666,Michelle T Rogers,M, .,138,0.34598511,14,3,3,1,3,2,1003,990,27,0.323353293,0,serve6
1752,Irene E Spear,M, .,102,3.126662858,16,16,2,1,0,2,560,1019,55,1.602564103,0,serve6
1123,Racheal F Green,M, .,144,0.418218077,14,22,2,1,1,0,568,330,30,0.966292135,0,serve6
4259,Currie K Renne,M, .,144,0.69471747,6,25,4,2,2,1,565,1372,54,0.556451613,0,serve6
6299,Tony S Mcrae,M, .,132,0.009651117,15,12,1,0,1,1,844,437,51,1.417218543,0,serve6
4743,Cindy C Wingard,M, .,150,0.323584666,21,14,3,1,2,3,920,1221,31,1.466666667,0,serve6
268,Cathy S Bradley,M, .,78,1.255369065,20,24,1,2,2,0,1114,915,29,0.857142857,0,serve6
3478,Jhon J Rhodes,M, .,114,1.492978793,14,23,3,0,1,1,911,754,25,0.692307692,0,serve6
3895,Suzzane A Spear,M, .,102,0.699667099,3,12,2,1,0,3,599,1102,29,2.066115703,0,serve6
5756,Solomon   Richie,M, .,96,8.143910251,5,1,1,0,2,3,882,433,57,1.293103448,0,serve6
3116,Cathy I Crawford,M, .,138,3.4529346,7,21,1,2,1,1,1050,1282,45,1.6,0,serve6
3638,Arlene K Wilks,M, .,90,0.11715936,20,21,2,1,0,1,937,902,29,0.823529412,0,serve6
959,James H Norton,M, .,90,3.671216146,7,5,1,2,0,3,281,1010,37,1.152941177,0,serve6
1551,Jhon Q Atkins,M, .,96,0.474809739,21,23,3,0,1,0,349,298,37,1.565217391,0,serve6
802,Amy O Marshall,M, .,144,0.194815561,2,16,3,2,3,0,837,1193,28,1.671428571,0,serve6
2772,Jack D Gonsalves,M, .,156,1.459107898,8,2,1,2,3,2,586,1044,34,1.74301676,0,serve6
6487,Clara P Richards,M, .,156,4.242072521,20,19,3,1,1,0,973,1109,29,0.645418327,0,serve6
4045,Jeremy T Robinson,M, .,102,0.600786665,15,13,4,1,3,3,1088,1325,60,2.217821782,0,serve6
5117,Adolph O Gibson,M, .,132,0.57576084,0,14,3,1,2,1,678,596,31,2.516556291,0,serve6
2628,Christian H Hodges,M, .,78,35.95859314,5,4,1,2,1,1,1198,1102,34,0.962962963,0,serve6
892,Leo Y Evans,M, .,90,0.263519678,1,14,3,0,2,0,1174,608,31,1.425414365,0,serve6
2501,Paul   Lee,M, .,120,3.55923557,21,24,3,1,1,0,820,601,25,0.897959184,0,serve6
4762,Ignatius K Pearson,M, .,126,0.751633386,10,20,1,0,0,0,316,326,58,1.31147541,0,serve6
5435,Clarke P Gray,M, .,186,0.145526729,24,27,2,1,2,0,1173,834,31,2.685714286,0,serve6
577,Anne Y Grant,M, .,84,0.713532001,0,14,3,1,1,0,988,1163,61,1.90960452,0,serve6
3132,Ignatius T Lowe,M, .,144,0.005944338,9,17,1,1,0,2,289,555,48,0.577586207,0,serve6
4851,Clements R Lowe,M, .,120,0.118350294,6,11,2,2,3,2,924,895,34,0.886956522,0,serve6
1317,Kristin P Flower,M, .,84,0.20341048,3,22,3,2,0,1,761,793,33,0.879310345,0,serve6
6029,Pauline A King,M, .,144,0.343827458,18,6,3,0,3,3,285,1083,55,1.432835821,0,serve6
1724,Arlene C Winters,M, .,126,0.86660384,1,18,4,0,1,0,1017,212,50,1.328244275,0,serve6
5006,Brian O Howarth,M, .,120,0.768376065,27,23,1,0,0,3,885,409,46,1.20855615,0,serve6
4776,Hillary C Connor,M, .,120,0.524666689,16,19,3,0,2,1,236,1307,45,0.60130719,0,serve6
1117,Michelle Y Wallace,M, .,138,0.173150368,12,21,3,0,3,1,987,1288,22,1.101886793,0,serve6
3026,Stanley U Hadley,M, .,96,0.289451879,22,12,3,1,0,0,1056,604,30,2.288461539,0,serve6
4973,Jhonny L Moss,M, .,144,0.074461728,21,1,1,2,2,2,668,605,57,1.083969466,0,serve6
4027,Racheal W Potter,M, .,96,0.163266983,21,25,3,1,1,3,854,487,24,0.690909091,0,serve6
4667,Paul C Albright,M, .,120,111.8574138,12,8,2,1,0,1,580,744,55,0.796380091,0,serve6
4753,Clements I Bradley,M, .,102,0.398817546,15,10,3,1,2,2,1034,1102,40,1.005181347,0,serve6
3564,Michelle Q Wilkinson,M, .,138,0.388479808,18,4,2,0,3,3,1199,383,38,1.021276596,0,serve6
6574,Adolph N Roberts,M, .,168,15.32566742,17,19,1,1,2,1,1157,1303,50,1.157894737,0,serve6
5987,Jerry J Potter,M, .,108,0.689685888,16,11,1,1,1,2,669,953,38,1.648648649,0,serve6
621,Cameron D Warton,M,2,114,0.019385722,17,11,4,1,3,2,728,1256,61,0.859903382,0,serve6
4565,Richard Q Burton,M,1,126,1.831359453,2,15,3,1,1,0,919,891,48,1.816993464,0,serve6
2501,Stanford H Grant,F,2,102,1.018706265,17,15,3,1,2,0,798,538,52,1.806896552,0,serve6
2810,Jeremy A Birch,M, .,108,1.865597249,2,18,4,0,2,3,896,271,48,1.719512195,0,serve6
1253,Ralph L Wallace,M,1,108,0.334223423,2,3,4,1,2,3,1146,290,55,1.053892216,0,serve6
5098,Jim Q Roberts,F,2,90,0.652643066,7,11,2,0,0,1,358,633,30,2.081081081,0,serve6
4483,Russel O Grant,F,1,90,0.141233308,4,19,1,2,2,1,543,869,39,1.685185185,0,serve6
5031,Glorin V Wood,M,1,120,0.36908785,27,21,2,1,2,3,454,780,40,1.090909091,0,serve6
2069,Clara F Lintern,M,2,108,0.96244672,1,2,2,0,1,2,498,339,22,2.899224806,0,serve6
7173,Augustine H Wingard,F,1,210,0.64586764,6,13,3,0,1,2,636,851,39,1.172043011,0,serve6
1452,Christina N Warner,F,1,126,0.127238839,11,23,4,1,1,3,1090,1252,24,0.767676768,0,serve6
6740,Henry Q Lee,M,1,150,3.381577235,2,14,2,2,2,2,729,247,40,1.302857143,0,serve6
7397,Jhonny D Flower,F,1,132,0.225615554,12,18,2,1,3,0,411,990,36,0.94949495,0,serve6
771,Barry   Botham,M,1,126,0.293830843,12,1,4,2,1,2,674,330,42,3.245614035,0,serve6
582,Michelle G Hadley,F,1,150,9.453484684,7,6,4,1,0,3,876,1121,24,1.227722772,0,serve6
3333,Clements C Waugh,F,2,156,0.817689818,1,16,1,2,0,3,457,976,37,0.727272727,0,serve6
2903,Robert C Wingard,F,5,108,27.38239568,17,21,1,0,1,2,653,1243,36,0.898550725,0,serve6
2329,Bond X Mcrae,M,1,102,0.746325324,7,7,1,2,1,3,412,961,59,0.414414414,0,serve6
6129,Marilyn T Elder,F,2,174,0.259548005,20,16,1,1,1,2,1107,595,57,1.597560976,0,serve6
7297,Judith E Crowe,F,1,132,0.622284081,6,5,2,0,2,1,1054,1213,48,0.646017699,0,serve6
5019,Mary   Welsh,M,1,120,0.187949651,19,8,3,1,0,2,672,1065,30,0.864583333,0,serve6
3894,Jack L Cooke,F,1,102,1.01777756,1,13,3,2,1,0,975,1116,25,1.474285714,0,serve6
6513,Hillary I Nicholson,F,1,96,1.56908172,16,29,1,2,3,2,548,256,44,1.966386555,0,serve6
4266,Helen   Watson,F,1,150,1.406489139,12,17,2,1,3,1,464,1243,42,1.390625,0,serve6
1837,Christine P Lintern,M,1,114,0.396908745,20,23,1,2,2,2,601,252,32,0.886956522,0,serve6
5929,Harry   Carson,F, .,120,0.708290994,7,12,1,0,1,2,854,366,28,1.357894737,0,serve6
7018,Ian R Fleming,F,1,126,0.32870709,15,19,1,1,0,1,420,967,62,1.571428571,0,serve6
7504,Sumantha W Jhonson,M,2,150,0.827161291,1,24,1,0,2,1,832,670,53,1.036585366,0,serve6
4591,Britta U Rogers,M,1,90,0.928003926,15,14,3,1,1,2,228,414,35,0.889867841,0,serve6
