CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG
7275,Anne T Lowe,F, .,84,0.577956896,17,12,2,1,2,1,636,942,26,1.546666667,0
570,Keith W Waugh,F, .,102,0.124915464,8,15,3,1,0,0,261,1029,40,2.554216868,0
4999,Hendrick U Besser,F, .,96,0.006445198,17,3,4,0,3,2,575,351,30,1.485294118,0
7420,Anne C Bradley,F, .,126,0.462149429,14,12,2,0,0,3,580,333,36,0.956097561,0
4019,Colin D Mcintyre,F, .,96,0.55186687,14,2,4,1,2,1,737,772,47,0.862068966,0
2624,Duncan G Carson,F, .,54,0.756590642,18,10,3,2,3,2,269,922,61,1.496688742,0
5503,Clara A Hawkins,F, .,108,0.968745716,5,15,1,1,3,3,252,418,44,1.152941177,0
3553,Dean I Norton,F, .,96,0.273993634,16,16,2,2,1,3,709,468,40,0.595121951,0
7286,Alex E Whitehall,F, .,138,0.58735628,18,10,2,1,1,3,726,965,22,0.590163934,0
3088,Daniels A Fisher,F, .,60,0.114656058,20,22,4,2,1,3,1039,1276,27,1.873684211,0
5098,Alexandria E Lintern,F, .,84,0.439911363,5,8,3,1,0,0,289,1020,46,0.380530974,0
4636,James Q Murdoch,F, .,138,0.194964216,22,14,3,2,1,0,276,530,27,0.753488372,0
6011,Brooks A Watson,F, .,96,0.03691942,2,8,4,1,2,3,246,418,28,0.810810811,0
4368,Kristin V Muldowney,F, .,108,35.277439,20,2,2,1,1,1,329,952,42,0.906666667,0
3553,Kristin U Taylor,F, .,174,9.44342911,5,24,3,0,3,3,568,1081,62,1.491803279,0
7275,Brian W Wingard,F, .,96,0.139279575,2,16,4,2,3,1,1093,1228,34,0.923076923,0
377,Mary B Black,F, .,132,0.73745555,19,1,3,1,3,3,1094,1182,60,1.482587065,0
2954,Currie A West,F, .,84,1.177734701,8,4,1,1,3,3,867,1138,30,0.810810811,0
5614,Brian J Wilkinson,F, .,162,1.140018435,6,21,4,1,2,1,1074,876,47,0.756756757,0
7203,Gregory Z Atkins,F, .,132,0.407655753,16,20,1,2,2,0,541,1062,29,1.467741936,0
4505,Anne S Fleming,F, .,156,0.901252072,3,16,1,1,0,1,1027,456,46,1.901639344,0
1373,Cindy E Lowe,F, .,84,1.059074522,7,7,3,1,2,2,626,626,35,1.007092199,0
4723,Barry S Lyod,F, .,132,0.056741788,6,12,1,2,2,1,557,1037,34,1.770700637,0
4767,Alexandria O Cook,F, .,96,0.978143445,1,10,2,0,2,2,796,713,26,1.104477612,0
2403,Hendrick O Pott,F, .,72,1.36338274,2,10,4,1,1,2,326,1157,28,0.863070539,0
5012,Henry J Crowe,F, .,138,0.553615019,2,21,4,1,2,2,1009,1358,31,1.040462428,0
1621,Cummins M Turner,F, .,138,0.152097978,17,24,4,1,0,2,670,1182,46,1.754716981,0
6997,Solomon I Elder,F, .,114,0.521100226,15,0,1,1,2,3,1082,856,54,0.482213439,0
2668,Bernard U Anderson,F, .,114,0.367371935,8,17,2,1,1,1,793,253,54,1.757142857,0
4651,Larry P Morgan,F, .,114,0.318142463,19,18,3,2,2,0,500,728,42,0.587570622,0
1264,Desmond V Bradley,F, .,90,1.122908404,16,17,2,1,1,3,1000,1247,33,1.573333333,0
1991,Britta E Renne,F, .,96,0.058056702,10,16,2,0,2,3,881,564,55,1.761363636,0
5060,Amy P Lee,F, .,102,0.176107221,18,1,3,0,2,1,307,1277,37,1.964705882,0
707,Helen G Warner,F, .,126,2.815572561,19,25,2,0,2,2,662,1058,45,0.825396825,0
5851,Demie A Wood,F, .,126,0.511775238,0,4,3,1,1,2,1104,458,47,1.663716814,0
4124,Debra N Richards,F, .,120,0.410120622,7,16,3,0,1,2,311,1155,35,0.526748971,0
1942,Jack N D'mello,F, .,180,0.533225042,3,0,3,0,1,3,741,290,57,1.466666667,0
1809,Howard N Baker,F, .,132,0.172986379,16,1,2,1,1,0,436,1128,29,1.470588235,0
3446,Russel D Adams,F, .,132,0.489383469,29,15,3,0,1,0,246,1343,32,1.033333333,0
762,Alexandria I Murray,F, .,96,2.303558135,7,16,2,0,2,1,678,450,23,0.936936937,0
7331,Eve M Eastwood,F, .,114,0.332099176,31,30,1,1,1,1,604,789,37,0.916666667,0
7692,Sally D Powell,F, .,108,0.040878412,18,24,3,1,3,0,610,1191,46,1.150877193,0
2230,Clements O West,F, .,150,0.299851727,17,29,2,1,1,1,213,1279,60,1.016949153,0
2352,Simone W Powell,F, .,168,0.365641292,13,22,4,2,1,3,377,1061,31,2.166666667,0
2722,Debra D Spence,F, .,102,0.150482326,3,16,2,0,0,0,226,618,29,1.23655914,0
6255,Clarke A Watson,F, .,156,4.937777888,21,22,3,1,2,1,496,382,28,0.829875519,0
3784,Jhonny A Potter,F, .,120,1.812837886,7,4,3,2,0,1,649,1068,54,1.672131148,0
1227,Jeanine G Winters,F, .,120,0.155889075,0,11,3,0,0,1,348,709,39,1.265822785,0
3030,Anne B Lintern,F, .,180,0.355234204,2,18,3,2,0,3,1102,570,25,0.361111111,0
5863,Debra K Botham,F, .,108,0.457506028,15,5,4,1,2,3,253,594,41,1.061946903,0
2956,Christina C Eastwood,F, .,90,0.140656893,11,16,3,1,2,0,1089,465,28,0.775119617,0
5494,Jeanine E Hodges,F, .,84,0.052924814,2,23,1,0,1,0,882,542,51,1.587096774,0
3307,Marilyn R Walter,F, .,102,1.136893483,16,16,2,2,2,0,256,1003,57,1.118181818,0
4706,Chelsea O Hodges,F, .,126,0.210397204,17,4,3,1,3,3,1147,565,52,2.427480916,0
2443,Colin O Waugh,F, .,102,0.675906281,16,22,3,1,2,0,1153,348,59,1.082926829,0
2223,Racheal C Gilchrist,F, .,138,0.367678683,5,15,1,0,1,3,1175,717,62,0.538461539,0
6625,Martin P Murdoch,F, .,162,0.519778367,2,12,3,1,0,0,1056,837,60,1.224299065,0
994,Jerry V Spence,F, .,150,1.787618385,4,21,4,1,1,0,845,1104,25,1.222222222,0
3144,Goldie C Murray,F, .,144,0.169137651,14,14,3,1,1,2,567,507,52,1.989417989,0
6995,Bill F Burton,F, .,144,0.43335172,13,10,2,1,1,0,779,295,39,0.502415459,0
7695,Jude F Rutherford,F, .,126,3.98479994,15,25,4,1,1,2,502,703,50,2,0
1874,Bond X Whitehall,F, .,102,0.258182506,23,25,1,2,2,3,647,800,43,1.272727273,0
5217,Sumantha I Bradley,F, .,126,0.267691603,17,23,2,0,2,1,1190,425,29,1.64028777,0
5934,Jeanine B Lowe,F, .,90,0.509809669,20,5,1,1,0,2,1012,736,53,1.281385281,0
1378,Dean T Richie,F, .,144,0.292199594,22,23,4,1,0,2,468,628,33,0.987951807,0
521,Helen G Fowler,F, .,114,3.5557305,6,22,2,2,2,0,449,695,43,1.474178404,0
3603,Clarke Z Baxter,F, .,168,0.160458149,8,15,4,1,0,3,457,287,36,1.402985075,0
810,Ralph I Gilchrist,F, .,120,0.467651333,2,24,3,1,0,2,509,985,28,1.369369369,0
1111,Adolph G Crowe,F, .,138,10.04050452,14,15,3,2,0,1,690,1282,57,0.909090909,0
79,Rhonda P Murdoch,F, .,114,0.181681972,4,24,1,2,3,1,1197,918,44,2.685185185,0
3878,Paul P Pearson,F, .,78,0.656199255,0,6,3,1,2,0,753,1085,55,0.786324786,0
4825,Mary D Brown,F, .,126,0.063424409,16,16,2,0,2,2,706,1375,39,1.093023256,0
5586,Sam K D'souza,F, .,162,0.92100201,11,8,1,1,1,3,1061,993,58,1.654450262,0
6167,Larry W Donald,F, .,108,0.648488737,18,30,1,1,2,3,429,499,38,1.756097561,0
4705,Judith D Bright,F, .,114,0.455670362,14,15,4,2,2,2,833,1374,41,1.553191489,0
6610,Barry A Robinson,F, .,108,0.054045144,18,18,1,0,3,1,518,879,26,1.296089386,0
604,Glorin J Thomas,F, .,174,0.750369484,16,15,3,2,0,2,485,752,60,1.293233083,0
3334,Elaine U Maxwell,F, .,72,0.184303791,9,23,3,0,2,3,814,922,37,0.960526316,0
2448,Glorin Q Rogers,F, .,102,3.608523294,3,1,1,1,0,2,556,1009,50,2.451612903,0
2306,Eve P Stuward,F, .,150,0.892450657,12,5,3,1,3,2,645,310,47,1.74789916,0
3983,Judith I Dsilva,F, .,150,0.290338078,12,12,3,0,0,1,607,490,38,0.609137056,0
7213,Bond T Crawford,F, .,108,0.234938775,10,4,3,1,0,1,980,427,41,1.214285714,0
331,Tim K Potter,F, .,96,0.710023244,9,18,2,2,1,2,875,1228,40,0.96,0
5294,Tony K Marshall,F, .,144,8.210689961,14,25,3,1,1,1,244,742,27,1.01,0
5945,Marilyn X Bradley,F, .,138,0.563296446,9,16,4,1,1,2,816,453,62,1.481481482,0
93,Christina R Ricardo,F, .,162,0.702709732,5,22,2,2,2,0,669,304,48,1.10989011,0
2869,Irene F Hawkins,F, .,150,0.754085771,19,21,2,2,3,2,342,1323,23,1.925465839,0
5235,David F Murray,F, .,102,0.010337656,8,22,3,1,2,1,972,975,25,0.546391753,0
4560,Steve Z Baldwin,F, .,90,0.426039311,4,4,3,0,3,1,1086,801,37,1.602209945,0
1979,Marilyn F Wilks,F, .,96,0.170241445,31,31,2,2,0,0,862,1195,47,1.411167513,0
1185,Larry B Wright,F, .,126,1.160358869,2,8,1,0,2,3,789,328,39,1.451219512,0
3526,Augustine Y Cook,F, .,84,0.103726285,20,1,3,0,1,0,326,526,28,3,0
2005,Sam R Dsilva,F,2,156,0.099784134,19,19,3,2,0,0,203,1388,51,1.942446043,0
6367,Sumantha E Renne,M,1,174,14.10178936,6,17,3,0,2,2,920,761,58,0.898678414,0
2884,Rhonda G Atkins,F,1,162,0.13973046,7,13,4,1,2,1,214,474,49,0.6,0
6635,James   Morgan,M,2,150,0.329286602,4,6,3,1,2,1,391,511,57,2.156626506,0
2854,Carlin M Gray,M, .,108,0.576992486,14,9,2,0,3,2,558,880,38,0.825242718,0
4574,Tim L Cooke,F,5,132,0.469797661,15,10,2,0,2,1,318,449,30,1.488372093,0
6694,Chelsea U Spencer,M,1,168,0.867634621,24,27,3,0,0,0,350,791,59,0.955555556,0
6621,Dillon H Lee,M,1,102,0.927817688,4,4,2,1,1,0,700,797,40,1.292307692,0
1906,Cummins Q Crawford,F,1,120,0.42668498,8,16,3,1,2,0,1125,651,52,1.338028169,0
1924,Ana J Rutherford,M,1,78,1.056134811,13,6,3,2,0,0,880,650,25,1.953757225,0
7309,Cameron A Spear,F,1,126,0.493271027,14,19,4,0,2,0,522,685,62,1.314009662,0
2148,Alysia M Baxter,F,2,102,2.917160714,15,10,2,1,0,3,483,1158,28,1.542553192,0
2050,Chelsea V Eastwood,M,6,126,5.105561742,3,16,2,1,3,2,1046,1340,41,1.420289855,0
6668,Cummins S Ricardo,F,1,132,4.815063543,31,32,4,0,2,1,362,624,60,1.76331361,0
22,Keith T Bright,F,2,120,1.05818741,13,3,2,0,2,3,1109,875,26,1.454545455,0
5569,Cathy J Nicholson,F,1,162,0.808502533,18,29,2,1,0,0,271,405,45,1.109170306,0
4939,Dillon H D'mello,M,2,102,0.395673794,8,2,1,1,3,3,465,523,46,1.037837838,0
7747,Elaine C Grant,M,2,102,1.261637797,5,6,4,0,1,0,381,1046,36,0.932515337,0
7572,Richard B Donald,M, .,138,2.277491969,20,3,3,1,2,3,434,1135,44,1.565217391,0
5504,Clint J Robinson,F,2,96,0.442423064,1,10,3,0,2,1,409,819,26,0.836879433,0
2621,Alex O King,M,2,96,0.004804713,19,23,2,1,2,3,255,1165,35,1.119047619,0
3809,Adolph A Hawkins,F,1,120,0.671267347,5,3,1,1,1,0,740,327,47,0.424242424,0
1884,Pele J Stuward,M,1,78,1.550955994,5,10,2,2,0,0,1015,848,51,0.944444444,0
1207,Helen K Hunt,M,1,132,1.655165784,7,2,4,1,3,1,368,995,47,1.355932203,0
4597,Colin   Moss,M,1,126,11.66589076,21,13,3,0,2,2,1110,1297,61,1.097087379,0
5019,Martin N Elder,M,2,126,0.284304137,15,14,4,2,2,2,379,1293,52,0.740331492,0
3870,Jim I Stuward,M,2,108,0.576672905,19,7,1,0,0,1,660,627,56,0.96039604,0
5540,Brian B Hawkins,M,2,138,3.245176077,18,22,4,2,1,3,597,1237,30,1.385826772,0
3933,Irene L Hadley,F,2,114,0.002720079,5,3,3,2,0,0,591,1380,56,1.144654088,0
5196,Clint R Robinson,F,1,72,0.294265328,21,22,2,1,1,2,872,808,53,1.5,0
3760,Glorin K Stuward,M,1,144,1.312954091,14,1,3,2,0,2,397,392,33,0.342592593,0
6428,Barry I Hartley,M,1,114,0.075494621,19,10,4,1,1,1,396,777,27,2.352941177,0
2473,Steve   Dsilva,F,2,114,1.124069792,7,16,2,1,1,3,713,1336,51,0.429319372,0
2907,Robert P Carson,M,1,120,1.152651901,16,12,2,1,1,1,639,485,50,0.941176471,0
1379,Rhonda G Lyod,M,3,126,0.663191286,8,5,3,1,2,3,214,904,42,0.857142857,0
5140,Christian U Smith,F,1,144,4.46340637,20,17,3,1,2,0,492,482,56,1.551912568,0
7283,Dillon A Bright,M,1,138,2.357627762,10,24,3,1,2,0,1070,528,60,1.155555556,0
6803,Carlin H Marshall,M,1,96,0.590573452,8,3,1,1,0,3,977,699,36,0.901785714,0
1943,Irene C Warner,F,2,90,0.368860598,20,16,3,2,2,0,817,717,45,1.25170068,0
2667,Tom K Hartley,M,1,84,0.072514707,2,7,3,2,1,0,386,1197,37,0.621761658,0
4083,Harry W Taylor,F,1,114,0.374288935,11,16,2,2,0,2,790,1266,41,2.220689655,0
5180,Henry G Donald,M, .,114,0.794829476,1,9,2,1,0,1,414,1109,50,1.01986755,0
581,Carl D Richards,F,1,132,0.607217245,8,14,1,2,1,2,1144,357,34,1.474285714,0
6194,Ana X Gilchrist,M,1,132,1.399437316,14,10,1,2,1,1,369,1090,22,0.731707317,0
2042,Steve F Green,F,1,102,1.285160955,17,8,3,2,2,3,625,1204,50,1.172131148,0
6314,Alysia W Richie,M,1,144,0.318585696,11,7,4,1,2,1,392,1166,55,1.1,0
6849,Tom I Robinson,M,1,138,0.583016092,18,0,1,0,2,0,899,494,49,0.92,0
7800,Alysia   Gibson,F,2,120,0.403837627,3,1,1,1,1,2,623,369,28,1.38028169,0
5595,Bonnie D Pearson,M,2,114,0.941226899,18,24,2,1,1,2,431,471,42,1.188235294,0
6975,Adolph J Rhodes,M,1,210,0.180918502,26,31,2,0,1,3,791,326,44,0.461538462,0
2612,Helen D Morgan,M,1,78,0.195088908,15,12,3,1,1,1,461,1078,52,1.410958904,0
3704,Jeremy Q D'souza,F,1,120,0.270169881,11,0,3,1,1,2,457,546,47,0.604651163,0
2891,Pauline A Bradley,M,2,114,0.772375999,13,6,2,1,2,2,779,283,46,0.438016529,0
4097,Dean R Evans,F,2,162,0.624026571,14,12,2,1,0,0,902,1400,32,1.633802817,0
6633,Ignatius H Howarth,M,1,114,2.41974548,9,19,2,1,3,3,420,1292,31,0.673913044,0
7138,Brooks H Lintern,M,6,144,2.418401284,15,2,1,1,2,3,471,740,58,1.393442623,0
3096,Howard F Mcrae,M,1,114,0.484806804,16,16,1,1,1,3,235,1054,27,0.363636364,0
7132,Suzzane T Powell,F,1,150,0.232706112,22,17,1,2,0,2,460,770,37,1.987654321,0
5042,Anne S Spear,F,1,102,0.715140708,0,18,2,1,3,1,808,664,25,0.574545455,0
2658,Madonna P Wilkinson,M,1,126,0.338624051,31,34,3,1,2,3,706,273,46,1.402777778,0
2739,Phil X Richards,M,1,120,0.364154713,13,22,4,0,3,3,1100,1363,37,1.119402985,0
5298,Sumantha R Green,M,2,114,0.060757562,20,9,2,2,0,2,1116,540,44,2.130841122,0
4691,Clive R Murray,F,2,138,1.547003792,10,7,1,1,0,0,701,535,30,1.28440367,0
1909,Jill D Anderson,M,1,114,3.015345831,31,25,4,0,3,3,324,1076,57,1.909090909,0
5341,Carlin Z Anderson,M,1,162,0.592908995,10,9,1,2,3,0,1116,685,22,1.590243902,0
5872,Debbie Q Brown,M,1,108,0.116828938,14,10,3,1,3,1,260,1026,61,1.118881119,0
7281,Alex G Richards,M,1,84,0.423467798,15,11,3,1,2,0,415,1158,42,0.802469136,0
6057,Christina N Wingard,M,1,96,3.236873658,10,3,2,1,3,0,264,732,37,1.174193548,0
6738,Bond D Fleming,F,2,156,1.335432836,12,17,3,2,2,1,691,760,39,1.033613445,0
7246,Adolph L Goodman,M,1,150,0.017434602,5,23,2,2,3,2,597,458,60,1.609756098,0
7097,George H Pearson,F,2,138,0.389836101,11,11,2,0,2,3,590,553,55,1.193370166,0
5197,Robert   Powell,F,1,84,1.523185935,6,25,3,0,1,3,356,959,37,2.275362319,0
330,Luke Y Burton,M,2,126,0.980555528,16,17,4,2,3,3,566,535,53,0.99009901,0
5712,Jeremy P Murdoch,F,3,60,0.093081153,1,1,2,1,1,1,856,1090,35,2.206896552,0
5976,Howard M Cook,M,2,96,0.697653027,19,5,3,1,2,0,522,1040,54,1.566502463,0
6453,Gregory U Shaw,M,1,114,0.428950993,7,17,2,2,2,0,366,1306,27,0.534090909,0
2322,Chelsea U Evans,F,2,138,0.822384211,21,3,4,1,2,2,1035,567,54,1.081081081,0
2344,Howard J Thomas,M,2,132,0.915410894,12,4,2,2,0,0,857,1006,47,0.848484849,0
1625,Larry Y Murray,M,1,96,0.279196784,20,12,3,1,3,3,334,879,48,1.575757576,0
6734,Kristin C Crawford,M,1,126,0.22601098,3,16,3,0,3,3,415,279,33,0.713513514,0
1315,Demie M Botham,M,2,102,0.187513917,23,26,3,2,0,2,680,1013,36,1.511627907,0
3428,Suzzane K Crowe,M,3,48,0.732763716,7,20,1,0,2,3,889,1193,57,0.565656566,0
2249,Clements E Lowe,F,1,120,0.29118111,15,10,4,1,0,2,313,528,53,0.357446809,0
5507,Adam C Jhonson,F,1,102,0.032273407,21,6,1,1,3,2,847,1313,48,1.698113208,0
3012,Bernard Z West,M,1,108,0.38871147,4,12,1,1,1,1,745,294,27,0.5375,0
4321,Racheal K Spencer,F,2,138,0.185151213,16,21,3,1,3,0,886,953,31,1.096446701,0
2191,Bernard O Elder,M,1,102,1.640780818,26,17,4,0,2,0,204,1208,32,1.154929578,0
3021,Britta T Pott,M,2,96,0.089836606,20,23,4,1,0,1,1085,1045,58,1.336956522,0
6799,Leo O Baldwin,M,2,102,0.002780905,17,24,3,1,2,1,891,810,36,1.547169811,0
3203,Chelsea M Pearson,M,2,168,0.691526385,13,11,3,1,3,3,594,309,60,0.649681529,0
6739,Martin I Warner,M,1,114,0.610223685,12,0,3,2,3,1,915,558,39,1.530054645,0
3027,Racheal K Mcintyre,F,1,66,0.536320648,20,6,3,1,2,1,897,655,38,1.027027027,0
5871,Anne E Howarth,F,1,132,0.518190571,12,17,2,1,1,3,914,676,32,1.262222222,0
3618,Daniels Y Robinson,M,2,126,31.14567103,20,13,1,0,1,0,433,583,32,1.253588517,0
840,Michelle Q Warner,M,3,84,0.667210344,19,27,4,0,3,2,539,266,58,1.609467456,0
1219,Sally Z Hadley,F,1,132,0.786081186,12,5,3,2,1,3,928,1205,33,1.756756757,0
7601,Jerry X Richards,F,1,156,1.052271158,9,24,1,1,1,3,799,771,51,0.349056604,0
856,Bernard L Richie,M,2,120,0.934240573,9,21,2,1,3,0,1000,1323,52,1.798941799,0
2725,Russel S Burton,F, .,84,0.796621386,6,24,4,2,0,0,705,1004,56,1.756097561,0
901,Christine R Crawford,F, .,174,0.083043608,3,19,3,1,2,2,454,1181,26,1.36196319,0
2960,Helen U Pott,M, .,84,1.171626925,15,19,2,2,0,0,1014,763,41,1.224489796,0
1023,Barry T Spence,M,1,96,1.637249398,22,3,2,1,2,2,791,1038,44,1.373493976,0
3817,Anne I Shaw,M,1,138,0.292691388,4,16,4,1,2,2,1074,242,22,1.622377622,0
1038,Christina D Mcintyre,M,1,90,0.366409036,6,11,3,2,0,0,395,1350,44,1.618320611,0
5647,Jane   Hartley,M,2,186,0.35152435,7,19,3,1,2,2,244,928,42,2.395061728,0
4389,Richard W Marshall,M,1,90,0.36241201,18,8,3,2,0,3,891,274,44,0.746411483,0
4424,Leo Z Norton,F,1,144,0.091600076,19,12,3,2,1,0,596,453,28,1.606217617,0
3986,Phil W Birch,M,4,102,0.569759303,17,3,3,2,1,3,959,524,48,1.413654619,0
2736,Barry B Rhodes,F,1,120,0.050423381,17,1,3,2,1,2,851,1193,51,1.372972973,0
3492,Debra V Hartley,F,1,108,0.158214274,31,26,4,0,3,3,504,419,62,3.829787234,0
2093,Sam F Carson,M,2,126,0.201175789,14,3,2,0,0,2,447,457,27,1.479166667,0
4837,Paul O Albright,M,2,132,0.428054118,15,24,4,1,2,1,881,1272,48,2.062992126,0
3206,Clarke E Gibson,F,2,102,0.195076992,18,9,3,2,0,3,483,648,38,1.450980392,0
4675,Kristin O Grant,F, .,138,0.001010353,2,4,1,1,1,3,770,841,44,0.746835443,0
1788,Gregory F Jones,M, .,120,0.318333607,11,5,3,1,0,3,932,777,36,1.641025641,0
2981,Dillon T Cook,F,2,114,0.060312905,17,5,2,2,0,2,794,1228,55,1.106598985,0
3144,Keith A Flower,F,5,174,1.210410562,14,8,3,2,0,0,898,267,32,2.014388489,0
5416,Larry M Warner,M,1,114,0.475154784,17,3,4,1,1,0,444,621,38,1.329608939,0
385,Clint H Baxter,F,2,138,0.030013771,9,6,3,1,0,1,1134,405,59,1.244094488,0
2314,Britta J Jones,M, .,150,0.452786535,21,12,2,1,1,1,682,1227,26,0.797979798,0
256,Harry F D'mello,M, .,114,0.560641014,16,8,3,2,0,0,768,344,53,0.629834254,0
4803,Stanley N Hadley,F, .,90,32.60243267,20,7,2,1,0,2,508,436,45,1.767676768,0
1320,Tom   Morgan,F,2,102,0.687271602,2,7,1,0,2,3,467,1298,28,0.488,0
4275,Sumantha W Richards,M,2,114,1.36602357,2,14,3,0,2,3,541,542,51,0.823529412,0
6150,George D Barlow,F,3,150,0.443960675,14,20,2,1,0,1,492,825,34,0.890243902,0
668,Tim F Dsilva,M,2,156,1.038071691,5,23,1,1,0,0,213,882,33,2.844827586,0
1774,Clements S Eastwood,M,2,144,0.014801394,8,20,3,2,1,3,700,1393,35,0.490797546,0
1493,Alexandria N Spence,M,2,150,0.863528868,8,16,3,1,1,3,261,450,60,1.472222222,0
808,Ignatius V Turner,M,2,162,0.189795161,22,22,2,1,2,2,1169,1073,35,1.647058824,0
4448,Solomon H Nicholson,M,1,108,0.395293217,10,17,1,2,3,2,1061,846,38,1.144578313,0
4154,Clara V Wright,F,1,144,0.010037047,4,1,2,0,3,3,903,836,25,1.796407186,0
3176,Madonna T Maxwell,F,1,156,1.74226585,8,0,3,0,1,0,397,444,36,1.577639752,0
2542,Steve S Wingard,F,2,114,0.005279061,21,1,2,0,1,3,498,1113,43,1.756097561,0
824,Jude V Cook,F,1,186,0.447907323,12,6,3,1,1,3,615,825,29,0.639534884,0
636,Alexandria D Bright,M,2,126,0.336756737,12,11,2,2,1,0,344,843,42,0.899521531,0
3829,Keith C Flower,F,2,162,1.370539996,19,1,3,2,2,2,370,1189,43,2.445945946,0
2269,Keith L Crawford,M, .,138,2.407612062,21,21,4,1,2,0,230,980,47,0.600858369,0
7604,Suzzane P Muldowney,M, .,144,0.525347052,3,5,2,2,0,0,913,270,61,2.756756757,0
5804,Irene A Hartley,F,1,96,0.592906625,2,6,4,2,2,3,539,756,53,0.633744856,0
6542,Phil A Stuward,M,2,108,0.325427337,7,14,2,2,1,3,310,868,57,0.643564356,0
2764,Michael F Crawford,M,1,96,0.320537693,15,0,3,1,0,2,729,1037,27,0.947976879,0
7093,James F King,F,1,78,0.205034478,22,7,2,2,2,2,610,1014,40,1.356521739,0
7541,Clara K Crawford,F,2,108,0.424044337,4,18,4,2,1,2,915,481,28,0.70781893,0
4161,Pauline D Welsh,M,2,126,1.534603539,2,25,2,0,2,1,502,252,49,1.115577889,0
6584,Bonnie   Anderson,M,2,138,0.077188642,19,10,3,1,3,3,769,482,39,1.834196891,0
2585,Clint G Hodges,M,2,168,0.00424915,15,8,1,1,0,1,804,1087,61,0.580152672,0
5687,Luke B Spear,M,3,168,0.321477012,17,27,2,1,1,1,473,354,28,1.215469613,0
3561,Dean T Lyod,M,3,96,0.516199711,9,15,3,1,2,1,797,1109,47,1.067357513,0
6834,Britney N Hartley,F,2,108,0.527538485,22,4,2,1,3,3,381,955,34,0.72195122,0
705,Jerry C Evans,F,2,138,3.917890435,14,8,2,2,3,3,901,624,48,1.130044843,0
5143,Tom G Besser,M,1,102,0.390657894,9,20,3,1,3,2,620,1158,50,0.80794702,0
7290,Glorin T Lyod,M,1,114,1.550397076,19,23,1,1,2,2,800,1181,51,0.676470588,0
3013,Rhonda C Maxwell,M,1,138,0.084790465,13,14,4,0,1,2,552,1181,52,0.97382199,0
697,Larry I Waugh,F,1,132,0.393804567,4,18,2,0,3,1,376,1246,57,1.093457944,0
272,Sam T Maxwell,M,1,126,0.435947355,7,4,3,0,1,3,210,280,23,1.238709677,0
3427,Demie J Burton,M,5,102,1.276234132,10,3,3,0,1,1,447,1001,44,0.938547486,0
5039,Stanley J Shaw,M, .,150,0.17235791,8,0,3,1,3,2,352,1344,60,0.675675676,0
6314,Marilyn F Roberts,F,2,84,0.01326066,14,10,3,1,3,3,343,1258,55,0.631578947,0
7083,Richard I Bright,M,1,144,0.584566294,20,21,4,2,2,2,654,809,28,0.666666667,0
2883,Solomon B King,M,1,114,1.062426431,2,18,4,0,1,2,207,1079,23,0.805970149,0
1340,Elaine Q Murdoch,M,1,102,1.044277044,17,21,3,0,2,3,581,419,57,0.762886598,0
6636,Duncan E Lee,M,1,126,1.731050413,10,12,1,1,1,3,403,843,54,0.981818182,0
5712,Jerry Q Albright,M,1,126,0.625704148,11,23,3,2,1,1,324,432,39,0.746666667,0
6061,Britta C Lyod,M, .,144,1.086108898,20,19,1,0,1,0,411,287,51,1.25,0
4045,Dillon S Fisher,M, .,138,0.13677684,6,7,4,2,2,2,818,1090,43,0.825396825,0
7707,Pauline N Gray,M, .,144,0.14067453,10,6,2,1,1,1,1117,385,23,1.889502762,0
6208,Glorin W Hunt,M, .,108,0.252085536,9,5,3,0,1,0,369,509,32,1.425837321,0
5116,Ana K Morton,M, .,156,0.862948478,29,32,3,1,2,0,690,1334,25,0.806324111,0
1628,Carlin D Nicholson,F,1,168,0.167500973,9,10,3,0,1,3,1157,744,41,1.694915254,0
1021,Luke N Stuward,M,1,144,0.53101369,19,25,3,2,1,3,486,516,60,1.559322034,0
2772,Suzzane K Ricardo,M,1,138,0.665682923,1,24,1,0,0,3,1101,797,37,0.493506494,0
7688,Carl K Bradley,M,1,114,0.620345628,22,26,3,1,2,2,777,1024,30,1.299065421,0
1580,Richard M Marshall,M,6,90,0.146095344,8,4,3,1,1,0,219,589,41,0.646808511,0
3149,Brooks O Shaw,M,1,114,0.567967275,6,6,3,2,1,0,1156,442,56,2.261538462,0
4444,Solomon   Lintern,M,2,126,0.550380714,16,26,3,2,3,3,1125,241,24,0.627218935,0
47,Cummins X Marshall,M, .,108,1.536894425,9,5,4,1,3,2,999,380,28,1.716216216,0
3974,Jill G Wood,M,2,174,0.057282401,0,12,3,1,0,0,1173,591,23,0.821052632,0
4649,David Q Powell,F,2,108,1.259891591,17,25,3,0,1,0,842,1210,55,1.443902439,0
6423,Steward E Warner,M, .,144,0.031616585,22,3,1,1,1,1,670,613,32,0.563380282,0
