CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG
6387,Adolph S Morton,M,1,156,1.76260595,20,2,2,2,3,0,645,743,44,1.053191489,0
6364,Harry W Renne,M,2,138,2.041586693,21,23,4,2,1,3,286,1254,45,1.358208955,0
7109,Adam I Wright,M,5,60,3.340621404,12,16,3,1,2,3,842,786,28,1.316455696,0
3156,Pauline L Warner,M,2,72,1.663286224,18,2,4,1,3,2,754,603,49,0.994652406,0
5233,Goldie D Smith,M, .,66,1.001586194,12,6,2,1,0,2,636,218,46,1.607476636,0
94,Colin S Lowe,F,1,84,0.376172737,16,3,1,1,2,3,977,1310,32,0.581081081,0
1436,George E Whitehall,M,2,102,0.479927132,11,9,2,1,2,0,332,990,52,1.18556701,0
3742,Russel T Bradley,F,1,120,0.400994645,3,10,4,1,3,1,334,366,27,1.725490196,0
4992,Simone W Whitehall,F,1,144,1.433954622,2,2,2,1,2,2,821,841,34,0.879581152,0
241,Demie Q Marshall,M, .,162,1.31583665,5,8,3,1,1,2,945,1385,43,1.232876712,0
7681,Dillon   Green,M, .,150,0.382011755,16,7,2,0,2,1,890,760,58,0.547008547,0
6505,Glorin T Winters,F,2,144,0.192029947,9,7,3,1,2,0,521,1118,42,1.365853659,0
521,Alexandria M Adams,M,1,66,1.29592195,10,12,3,0,3,2,876,535,37,1.574074074,0
977,Robert D Waugh,F,2,78,0.080215187,2,18,2,1,1,1,970,668,60,2.112149533,0
7052,Amy E Potter,M,1,114,1.705492338,11,24,3,0,1,3,391,1103,59,1.048648649,0
4738,Adam Z Evans,F,2,96,5.474693837,16,6,2,0,1,3,658,694,31,0.641509434,0
6872,Adolph D Brown,M,1,108,0.980594509,2,25,4,0,0,0,1041,1148,30,1.638888889,0
3175,Simone K Muldowney,F,1,102,1.308698164,19,24,4,1,1,0,1155,1073,43,1.12,0
2370,Bonnie Z Stuward,M, .,144,0.227660724,2,7,3,2,2,2,416,229,32,1.507692308,0
286,Jim G Barlow,M, .,132,0.545087386,18,5,4,1,3,3,281,310,31,0.465753425,0
4276,Russel A Wilkinson,M, .,150,0.216754111,1,15,1,1,2,2,1051,792,60,1.459119497,0
3328,Alex E Wright,M, .,120,0.227751582,6,20,3,0,3,3,343,520,53,0.50862069,0
7394,Jhonny U Lyod,M, .,144,0.286448842,22,24,3,2,0,3,595,1161,52,0.738853503,0
6899,Madonna Q Morgan,F,1,108,0.520152819,9,0,1,1,1,3,684,414,54,0.868292683,0
7082,Pele C Gonsalves,F,2,150,0.494074226,1,14,1,1,1,2,444,1089,38,0.50209205,0
3556,Tony F Baxter,F,2,144,0.426707348,1,13,2,1,2,2,523,434,31,0.973333333,0
6853,Phil M Lintern,M,1,126,2.459914121,9,10,1,0,2,1,537,674,42,1.875,0
5808,Hillary O Jackson,F,2,102,0.618781393,16,13,4,2,2,1,374,875,57,1.009174312,0
2450,Tom Y Green,F, .,72,1.845166886,2,19,1,2,3,3,439,547,22,1.337278107,0
7150,Jhonny C Hadley,F, .,102,0.653652619,3,15,4,0,2,2,205,1234,56,1.024154589,0
5365,Suzzane B Jhonson,F, .,78,1.168204431,16,25,3,0,1,0,731,618,49,0.441860465,0
2267,Clifford K Wilks,M,1,156,0.815110858,7,5,3,2,1,3,330,534,49,1.212765957,0
871,Clifford D Cooke,M,1,132,0.449862239,12,24,3,2,3,2,270,380,60,2.07518797,0
4228,Ignatius B Bradley,M,1,180,3.435153803,12,5,1,1,1,3,255,1284,36,0.912442396,0
6174,Barry B Lowe,F,2,102,0.442610554,8,19,2,1,0,0,1194,665,56,1.756097561,0
1951,Christian W Fleming,F,1,144,0.119698543,12,12,4,1,1,3,351,411,25,1.218543046,0
737,Amy X Atkins,F,1,102,0.020391439,18,18,2,1,1,3,453,253,56,0.578431373,0
4898,Adam Y Botham,M,1,120,1.394026595,12,17,4,0,1,2,840,964,45,1.188888889,0
1539,Elaine R Warner,M,2,102,0.367634005,15,12,4,1,3,1,1137,1004,34,1.350253807,0
909,Henry K Thomas,F,1,186,0.614478776,19,2,4,2,1,0,1063,662,40,1.680555556,0
2895,Pele F Welsh,F,2,162,0.291960248,4,14,2,1,3,3,217,1345,31,1.1875,0
1324,Britta G Murdoch,M,2,138,0.783097381,22,21,2,2,2,3,907,356,55,0.761904762,0
4834,Debra H Roberts,M,2,114,1.094987666,3,20,1,1,2,2,578,954,45,0.919191919,0
2854,Howard O Baker,F,1,102,0.068671024,21,24,3,1,2,1,969,430,51,1.632653061,0
6749,James P Lowe,M,2,138,1.232873877,30,26,1,1,3,1,700,547,50,0.736,0
6154,Cindy Y Norton,M,2,108,0.256058863,18,8,4,2,3,2,887,678,38,1.266666667,0
3070,Sam W Black,M,2,114,0.725093344,7,19,4,1,3,0,958,606,52,1.697674419,0
6216,Ian C Elder,M,1,66,0.221350425,21,16,4,1,2,0,893,319,26,0.990825688,0
1690,Madonna G Winters,F,4,120,0.524128389,17,11,3,2,2,0,393,1115,61,1.986928105,0
2899,Eve N Richards,F,2,120,0.230698356,4,10,2,0,1,2,864,503,53,2.16,0
3960,Duncan I Richards,F,2,132,0.456089343,4,8,2,0,2,0,1179,762,53,1.700680272,0
7393,Cindy O Gibson,F,1,78,0.2487264,9,2,3,0,1,2,499,1311,38,1.5,0
6755,Alex R Brown,F,2,132,0.289247764,10,15,2,1,0,0,1161,986,40,1.304347826,0
521,Glorin D Dsilva,F,2,78,0.797754724,8,10,2,0,3,0,256,1085,27,2.023391813,0
4091,Adolph S Watson,M,1,156,0.257553501,15,12,1,2,3,0,219,743,34,1.705583756,0
6031,Eve B D'mello,F,2,108,0.303877529,11,19,2,0,2,1,588,1117,53,0.932692308,0
5508,Michael A Eastwood,M,1,138,1.195561326,8,18,2,1,2,0,791,840,27,2.078740158,0
4556,Irene I Evans,M,1,156,0.075792843,5,11,3,1,0,0,643,1310,30,0.995594714,0
3267,Tony N Hodges,F,2,144,0.513072287,6,21,4,0,1,2,621,862,57,1.187096774,0
2439,Clive L Walter,F,2,156,0.225762553,14,13,2,0,3,2,1052,988,41,1.091743119,0
4138,Jude O Potter,M,2,90,8.584050578,4,18,3,2,3,1,580,676,51,1.461538462,0
4386,Daniels K Roberts,M,2,120,0.220579437,15,19,4,2,2,3,904,1383,48,0.36453202,0
2548,James F Connor,M,2,138,0.302585812,9,2,2,1,0,1,990,573,31,0.825242718,0
916,Adam N Besser,M,2,138,0.053223698,10,17,4,0,3,3,213,219,56,1.642458101,0
7272,Henry T Norton,M,2,96,2.720250776,6,14,2,2,1,2,293,1362,46,1.329545455,0
185,Elaine M Carson,F,1,108,0.135392134,4,10,4,1,2,0,247,318,46,0.858156028,0
825,Judith H Atkins,F,1,168,0.520619783,21,16,1,1,0,1,772,706,24,0.995215311,0
3404,Barry Y Gilchrist,F, .,132,1.322311083,14,23,2,0,0,0,262,644,58,0.608,0
1741,Madonna B Green,M,1,132,0.157652467,2,18,2,1,1,3,371,555,41,1.089655172,0
4224,Carl N Dsilva,, .,168,6.785583929,16,10,2,2,2,2,874,527,56,1.322222222,0
4389,Clara J Sanders,F,2,120,1.228567305,4,19,2,1,2,0,698,569,40,0.482051282,0
3564,Rhonda S Baker,F,2,84,0.019814428,15,24,2,0,3,1,538,809,26,1.058064516,0
6649,Sally M Birch,F,2,84,0.295950353,14,9,3,0,2,3,1113,280,25,1,0
1066,Stanford X Botham,F,5,132,0.763609541,9,9,1,0,0,3,412,724,51,1.193877551,0
85,Jack F Howarth,M,1,78,0.035560576,5,2,2,0,1,1,598,1083,49,1.696202532,0
7444,Michael H Morton,M,1,60,0.169944603,2,19,2,1,2,1,753,872,53,0.653846154,0
3192,Ignatius M Cook,F,2,90,0.187085389,5,24,1,1,3,1,335,649,41,1.57,0
7444,Clive N Flower,F,2,138,0.761583437,4,16,2,0,3,0,1013,1262,28,1.340425532,0
2809,Clive I Burton,M,2,114,0.695499908,7,16,1,1,1,3,560,412,49,1.68627451,0
4710,Ana P Adams,M,3,108,0.798766233,22,16,2,0,2,0,602,276,47,2.517482518,0
5897,Richard D King,F,2,150,0.020214472,22,19,3,0,2,3,1042,843,43,0.4,0
3888,Jhon U Walter,M,1,72,0.116273317,6,12,1,0,3,3,1062,1393,60,1.209677419,0
1441,Jude G Gilchrist,M,6,120,0.237774119,12,20,3,1,1,0,724,641,57,1.004366812,0
2765,Ana Q Waugh,F,2,120,0.175598016,9,4,3,0,1,3,1101,413,60,2.308943089,0
831,Brian J Black,F,2,84,0.37729951,16,25,3,1,0,3,817,722,47,1.1,0
3690,Judith E Jones,F,2,132,0.847391326,0,20,2,1,1,1,508,520,22,2.125714286,0
549,Sally D Green,F,1,138,0.618701987,5,4,3,1,2,0,531,1388,27,0.494252874,0
2351,Jill K Murray,F, .,120,0.331399763,7,11,3,1,1,0,224,1031,52,1.114285714,0
6228,Bond D D'mello,M,1,132,0.427006385,7,23,2,2,1,2,909,1254,26,1.071770335,0
830,Clint A Shaw,F, .,102,0.722893123,2,8,1,0,0,0,423,732,62,1.408602151,0
3240,Jill J Green,F, .,120,0.405064066,18,13,2,2,1,3,1062,514,23,0.763285024,0
3243,Arlene F Goodman,F, .,162,0.456502201,12,17,3,2,0,2,649,1142,50,1,0
5424,Adolph S Taylor,F,2,162,0.47235247,8,5,3,2,0,3,691,537,26,1.463917526,0
1693,Barry F Roberts,F,4,126,0.534725216,22,22,1,2,2,2,940,853,49,1.63902439,0
1490,Jhon W Lee,F,1,114,0.603861533,4,21,1,1,2,3,338,1046,40,1.031578947,0
2212,Tim C Jones,F,1,120,1.540579143,5,22,4,1,3,0,1183,415,59,1.040935673,0
2337,Sam W Renne,M,2,132,0.356008633,0,10,4,0,1,3,238,527,60,1.616438356,0
2204,Howard P Evans,M,1,108,0.49173409,12,21,3,0,1,0,257,1180,57,1.384615385,0
7081,Pele G Moss,M,1,120,1.129774634,10,16,2,1,2,3,573,1052,54,0.828571429,0
4691,Jerry W Waugh,F, .,90,0.773407168,3,4,4,1,0,1,671,477,27,0.625514403,0
575,Luke Z Murdoch,F,2,108,3.481501861,16,21,3,1,1,1,297,1287,35,1.290836653,0
2301,Tom S Ricardo,M,2,78,1.643694596,9,13,4,0,3,1,328,966,27,1.900621118,0
2349,Jack I Norton,M,2,114,1.074210335,12,12,3,2,2,1,518,1111,24,1.244019139,0
5071,Debra B Gray,F,2,156,0.018704073,13,15,3,1,3,2,927,1234,52,1.445945946,0
2834,Goldie S Eastwood,M,1,96,0.857858545,11,9,2,2,2,3,663,1056,62,1.669565217,0
2764,Eve S Roberts,F,2,102,0.799425892,29,18,4,0,3,3,824,1163,47,1.586592179,0
6336,Dean S Lintern,M,2,192,0.428456129,9,15,3,0,2,0,865,872,46,0.666666667,0
855,David J Wingard,M,1,66,0.472492943,27,26,3,0,2,1,948,449,31,1.033175356,0
2971,James R Spear,M,2,84,0.18310212,5,24,2,1,1,0,1061,1241,60,1.833333333,0
4362,Sumantha W Albright,M,1,126,3.164287825,16,8,2,2,2,0,922,1341,30,1.253456221,0
3359,Rhonda J Dsilva,F,1,144,0.478826275,4,20,3,1,1,0,1143,1012,56,1.407894737,0
7518,Ralph Z Richards,F,1,126,0.640850326,9,14,1,0,0,3,886,367,32,1.173076923,0
2316,Solomon H Welsh,M,1,108,0.254197642,0,24,3,1,2,1,814,1271,26,1.452054795,0
6329,Racheal D Barlow,F,1,174,1.075210263,3,21,2,1,2,0,732,445,48,1.374358974,0
7737,Howard A Warton,F,1,132,0.423977139,1,13,4,2,2,1,845,251,50,1.475177305,0
5190,Adolph W Morton,F,1,162,0.182352739,12,23,3,1,1,0,1187,943,40,1.245454546,0
7155,Christina M Renne,M,1,138,0.319437812,19,30,2,2,1,1,1134,1304,38,1.93442623,0
720,Britney N Fisher,M,1,132,0.860414629,12,21,4,0,1,1,796,1058,55,1.32967033,0
1593,George T Powell,M,2,114,0.433600688,6,14,2,2,3,1,705,380,53,1.889655172,0
4895,Goldie K Rutherford,M, .,120,0.633845779,9,5,1,0,1,2,759,314,23,1.076923077,0
2810,Elaine D Dsilva,M,2,84,0.331601968,4,15,3,0,2,2,1131,969,29,1.554285714,0
703,Stanley S Howarth,F,2,90,0.339716401,2,12,2,1,0,0,241,652,44,0.971098266,0
2898,Bond V Renne,M,2,114,0.079934847,13,22,3,1,1,0,662,1157,35,0.509433962,0
4931,Marilyn T Robinson,M,2,156,0.736962929,22,23,3,2,2,2,662,304,34,1.470967742,0
3034,Pele N Watson,F,2,132,0.564810541,22,19,3,0,1,1,551,729,33,0.843373494,0
270,Dean O Morgan,M,1,108,0.403070584,5,25,3,1,2,1,670,961,25,0.656410256,0
5860,Eve A Renne,M,1,150,34.17812595,13,12,3,2,2,1,458,1035,24,0.706422018,0
864,Racheal K Winters,M,2,144,0.425769221,1,16,3,0,2,0,1105,1396,43,0.97826087,0
669,Augustine H Jones,F,2,150,0.289602299,4,21,3,1,2,0,1015,287,54,0.930909091,0
7713,Ralph P Adams,M,2,168,0.374499758,17,3,4,1,0,2,583,895,43,2.736842105,0
3273,Barry D Grant,M,2,126,0.308786891,15,24,2,1,1,1,584,1128,31,1.088235294,0
6054,Sam P Wood,F,1,156,0.142090772,4,22,4,2,3,3,1129,856,38,1.24742268,0
6192,Jim L Bradley,F,2,90,0.589635404,3,23,1,1,3,1,1174,374,58,0.952380952,0
4437,Alexandria Z Renne,M,2,102,2.584130704,1,15,2,1,2,0,1155,1216,35,1.862068966,0
2054,Carl Z Howarth,M,1,102,0.527805495,9,23,3,1,1,2,906,491,56,2.389830509,0
3245,Jerry P Watson,F, .,78,0.101357933,16,8,1,1,1,0,262,313,40,0.900990099,0
4098,Marilyn G Wallace,F, .,96,6.965575522,4,7,2,1,2,0,986,371,29,2.138888889,0
6018,Glorin   Muldowney,M,3,114,1.664176903,18,25,2,1,1,3,518,747,24,0.413223141,0
6246,Hendrick G Robinson,M,1,156,0.55987038,12,23,3,1,2,1,227,429,33,1.454545455,0
1963,Tony O Morgan,M,2,108,1.426118993,10,11,1,2,1,3,238,509,23,1.309278351,0
4938,David N Jhonson,M,2,102,0.246476225,8,25,1,0,1,0,802,459,60,1.291925466,0
3787,Anne O Gilchrist,F, .,114,0.260091608,20,24,3,2,3,0,511,615,45,1.724637681,0
85,Ignatius K Powell,F, .,192,0.434657119,2,20,3,1,0,3,1121,1331,29,1.299065421,0
7733,Christina I Wood,M,2,114,0.154892908,16,17,2,1,2,2,1075,896,44,0.365957447,0
3275,James C Winters,F,1,138,0.018480058,23,33,3,1,1,3,413,1177,24,1.8,0
6987,Bond J Roberts,M,1,102,0.385705197,9,17,2,2,1,3,946,320,47,0.348837209,0
5795,Leo H Waugh,F,2,126,0.558180921,16,32,2,0,1,1,1065,1240,58,1.012765957,0
3987,Glorin Q D'mello,M,2,144,0.066969567,21,12,3,1,2,0,956,508,58,0.465909091,0
4487,George B Eastwood,M,1,78,0.140504417,22,20,4,1,2,1,935,1246,39,1.187165775,0
2431,Colin N Robinson,M,2,186,0.500327771,7,2,2,2,1,1,633,1171,42,1.490196078,0
2268,Nicholas O Spear,M,1,144,0.514308806,4,2,4,2,1,1,266,957,57,1.385826772,0
4971,Stanley L Barlow,F,2,144,0.060669129,18,7,3,1,2,0,832,1342,40,0.597560976,0
5153,Jeremy D Roberts,M,1,96,0.030596912,13,9,3,0,1,0,1040,255,48,1.683333333,0
6529,Alexandria G Hawkins,M,2,114,0.414263316,8,23,2,1,2,3,1154,831,54,2.224,0
7435,Racheal B Wilkinson,M,1,102,0.844309334,6,22,3,1,1,0,1115,784,43,1.259259259,0
2970,Leo F Winters,, .,150,0.241642255,7,5,2,1,0,2,633,286,31,1.649717514,0
4504,Jill M Spencer,F,2,96,1.063936381,19,14,2,1,0,2,456,527,60,1.158536585,0
1261,Neal   Wilkinson,M,2,180,17.96303521,10,1,4,1,2,0,268,279,53,0.718367347,0
1913,Jane I Hartley,M,2,114,55.91012289,5,21,2,0,0,1,201,1257,46,1.005464481,0
2721,Duncan I Wingard,F,1,126,0.017824621,4,10,3,2,2,3,1110,903,58,0.719101124,0
907,Mary A Stuward,M,2,114,0.530624466,14,16,2,1,1,1,826,961,57,1.308411215,0
3887,George Z Green,M,1,132,21.15530952,17,26,3,2,3,3,1185,1369,54,1.637583893,0
3933,Keith K Lara,F,1,132,0.295339877,13,8,2,0,2,3,867,1166,55,0.849315069,0
404,Bonnie V Walter,M,2,114,0.02222131,14,22,2,1,1,1,1076,841,56,1.222707424,0
1117,Bond O Hunt,M,1,108,0.315176312,15,22,1,1,1,3,309,365,34,2.119205298,0
4322,Robert M White,M,2,108,0.622672975,14,18,3,1,0,3,942,1032,45,1.984615385,0
2064,Bond G Lee,F,2,114,0.574460504,21,2,3,1,1,3,311,556,26,0.393822394,0
239,Desmond P Lintern,F,2,156,0.031195434,12,21,2,1,3,1,997,1050,34,0.589285714,0
4785,Adam N Rutherford,F,4,138,0.217359677,12,6,2,1,3,3,685,794,59,1.405940594,0
5750,Sam E Bright,M,2,108,0.188939065,17,21,3,1,2,3,371,575,60,0.896551724,0
2195,Clint C Wallace,M,2,96,1.541434145,1,3,4,0,2,2,665,1264,61,1.558139535,0
4104,Glorin R Adams,F,2,102,0.083325192,13,14,4,2,2,3,390,521,25,1.897058824,0
4310,Clarke F Warner,F,2,120,0.611936429,3,19,3,2,0,0,469,1066,36,1.297619048,0
6842,Gregory B Rutherford,M,2,96,44.37152197,10,11,1,1,2,0,893,631,53,0.835294118,0
7387,Sally I Gray,F,1,138,0.090329109,1,10,3,1,2,1,895,953,46,1.101123596,0
4714,Christine Y Donald,M,2,90,0.503461222,1,15,1,1,1,3,317,889,26,0.558659218,0
2516,Rhonda X Eastwood,F,1,84,1.421072301,8,12,4,0,0,3,306,827,45,1.207100592,0
3300,Clive O Goodman,M,2,132,0.668227834,4,9,2,2,1,1,282,821,40,1.11627907,0
2188,Martin L Thomas,M,2,90,0.27577956,22,10,2,2,2,0,805,449,41,1.181818182,0
5294,Suzzane   Cook,M, .,174,0.289941068,14,24,3,1,1,0,890,1012,29,1.652777778,0
4793,Mary B Renne,M,1,144,0.74323824,8,20,2,0,2,1,901,712,57,0.941176471,0
2243,Pauline X Renne,F,2,126,0.90037857,8,19,3,0,1,3,1156,512,33,0.85046729,0
6709,Tony H Watson,M,2,126,0.597950329,18,19,4,1,0,1,1180,757,61,1.423423423,0
5651,Cathy Q Rutherford,F,1,108,0.388343938,17,7,4,1,0,3,696,1360,36,0.569620253,0
7134,Howard R Murray,M,2,78,2.0647804,4,1,2,0,2,0,589,383,30,1.04494382,0
1115,Gregory Z Donald,F, .,150,0.057076218,4,13,3,0,3,2,335,879,49,0.855670103,0
469,Ana N Crawford,M,2,108,121.1462831,11,5,2,0,1,3,1090,308,57,0.847926267,0
5949,Rhonda A Green,F,1,138,0.321245162,13,4,2,0,2,3,983,650,45,2.070422535,0
6358,Barry H Albright,F,1,90,0.184481572,18,12,3,0,3,2,752,507,32,1.839416058,0
1005,Suzzane T Whitehall,F,5,96,0.389134564,6,2,2,1,3,3,562,773,46,1.816793893,0
5478,Alex W Nicholson,F,1,144,0.22462834,4,12,3,2,3,0,461,687,53,1.31797235,0
3345,Phil I Lara,F,1,114,0.037834723,20,18,2,2,0,2,475,1369,30,1.073529412,0
1641,Madonna T Rutherford,F,5,138,1.823422556,7,20,3,0,0,3,513,286,59,1.828571429,0
5536,Alysia M Crawford,M,2,96,0.388403372,24,30,3,0,2,1,673,1327,37,0.868852459,0
7280,Cummins J Lintern,M,3,96,0.290341445,6,17,2,0,0,0,583,1058,42,1.289340102,0
4559,Currie S Lee,M,1,114,0.588159566,4,1,3,0,3,2,388,729,61,1.321585903,0
1972,Russel R Crowe,M,1,138,0.318417427,23,27,2,1,0,1,830,1194,49,1.074285714,0
2057,Mary W Warton,F,1,90,0.676611027,3,1,2,1,2,0,474,951,42,1.23902439,0
5679,Ian H Turner,M,1,96,0.227773303,5,18,2,1,1,0,961,1037,40,1.302083333,0
3974,Sam P Smith,M,1,102,0.687926054,19,17,3,0,1,3,853,1303,54,1.196581197,0
2721,Suzzane P Wilkinson,M,1,90,2.37167426,6,2,1,1,1,3,490,314,41,1.073684211,0
793,Ignatius D Dsilva,F,1,132,2.661486629,17,14,3,2,1,3,1146,404,34,2.094339623,0
848,Howard P Richie,F,1,114,0.082598045,1,11,3,0,1,0,668,418,33,0.848484849,0
5310,Howard J Lintern,M,2,102,0.336394856,21,13,4,2,3,3,999,996,33,0.682170543,0
2381,David V Wright,M,2,150,0.511234264,15,8,2,1,1,1,1051,605,51,1.064814815,0
4298,Jane G Baldwin,M, .,108,2.047583381,13,3,3,0,1,2,661,283,60,1.75,0
3450,Brooks J Cooke,M,2,96,0.118905341,4,15,3,1,2,2,830,1066,40,0.74611399,0
2553,Dillon J Welsh,F,3,60,0.364831955,9,11,2,1,1,2,1185,273,59,0.862385321,0
4881,Luke U Albright,M,1,84,0.136571011,4,14,3,2,0,2,965,722,61,0.721893491,0
3855,Cindy J Hodges,M,2,156,10.15627379,9,11,3,1,3,0,288,915,24,0.911392405,0
289,Kristin I Baker,M,1,120,0.318540906,11,6,4,1,1,1,1076,1031,40,2.267605634,0
3421,Gregory J Rutherford,M,2,132,0.686771947,15,11,3,1,0,3,685,1312,28,0.245098039,0
6000,Britney L Gilchrist,M,2,150,0.370038747,18,7,4,2,2,0,904,1067,45,1.432989691,0
1320,Neal A Warton,F,2,90,2.804697559,4,2,1,2,2,1,286,1100,32,0.956043956,0
7310,Leo X Dsilva,M,2,138,0.471057587,4,18,3,1,1,2,889,1121,41,1.774011299,0
2665,Marilyn V Burton,M,2,138,1.213578563,4,12,3,2,0,1,239,1259,31,1.112107623,0
7715,Carlin G Lintern,M,2,132,0.353001975,3,9,2,2,2,1,841,1400,61,0.71942446,0
1694,Phil F Morgan,M,2,126,0.416031232,5,20,1,1,1,1,1095,256,56,0.796536797,0
6135,George Z Nicholson,M,2,72,0.44922948,9,3,3,1,1,2,1105,893,47,4.282352941,0
6026,Eve L Hartley,M,2,156,0.584717904,7,10,4,1,0,3,958,604,45,1.670212766,0
5643,Jerry E Hawkins,M,2,150,0.737160291,15,15,1,1,1,1,1194,472,60,1.373271889,0
4763,Eve W Stuward,M,2,186,0.328048709,21,8,1,1,2,1,280,361,43,2.681318681,0
1166,Barry E Anderson,F,2,96,2.197583647,17,7,3,0,0,2,732,358,42,0.898550725,0
5578,Howard F Hartley,M, .,84,0.494620494,4,23,3,1,1,0,415,1225,45,1.171270718,0
1630,Alexandria U Donald,M,2,120,0.445531057,19,11,2,1,0,3,800,792,58,1.850931677,0
5773,Ana R Smith,M,1,120,0.085285834,1,22,2,0,1,0,861,494,33,0.862068966,0
3334,Barry W Rutherford,F,2,138,2.993319161,3,12,3,0,1,0,1184,1006,49,0.475,0
1735,Cummins M Cooke,M,1,102,0.273718052,0,6,1,0,3,2,903,613,26,1.2,0
7542,Adam L Powell,M,2,138,1.027664362,3,16,3,1,1,0,1155,564,41,1.232876712,0
3040,Demie S Walter,M,1,108,0.168372471,13,19,3,0,1,2,331,1123,36,1.083870968,0
4049,Daniels W Richie,M, .,90,0.068088668,13,4,4,1,0,1,595,1059,40,0.762711864,0
6814,Phil V Lyod,M,1,120,0.338876287,11,22,1,1,1,0,988,1371,62,1.608695652,0
2393,Sam O Wingard,F,2,192,1.47994184,19,9,4,0,2,2,469,906,51,0.718446602,0
1274,Mary B Spence,F,2,138,0.519146956,20,8,2,1,0,1,250,1375,32,0.982857143,0
5901,Barry C D'souza,M,2,96,2.529076965,12,15,1,1,1,1,684,1113,49,0.845283019,0
7371,Currie U Crowe,M,1,102,0.86074575,10,15,2,1,0,1,719,1043,25,1.638888889,0
1582,James B Mcrae,F,2,120,1.106015954,15,19,4,0,3,2,850,338,60,1.053254438,0
4530,Sam G Rogers,M,3,132,0.202279605,2,18,3,1,1,2,1069,427,41,0.941176471,0
2566,Jhon Y Wood,M,2,144,0.439044765,14,1,4,2,3,0,923,535,37,2.013245033,0
4180,Kristin L Warner,M,1,144,0.080962578,6,13,2,0,2,3,358,406,59,1.495652174,0
5853,Nicholas U Hadley,M, .,108,0.853984305,2,2,3,1,0,3,387,693,42,1.3625,0
199,Racheal G Wallace,M, .,78,0.590206599,15,16,2,1,1,0,447,506,51,0.758064516,0
1962,Goldie M Spear,F,1,126,0.161334757,4,6,2,2,0,3,221,934,42,1.027027027,0
5065,Rhonda P Roberts,M,1,156,35.0069532,13,10,3,1,2,0,1066,732,29,0.93129771,0
3439,Cindy R Gonsalves,F,2,144,1.760108308,6,0,2,1,2,0,553,837,61,1.08056872,0
5492,Jill S Fowler,M,2,96,1.22097707,18,17,4,1,2,3,949,1082,46,1.689655172,0
5806,Debra S Waugh,M,2,144,0.506048406,9,8,2,1,3,2,389,781,29,0.422110553,0
3359,Clint Z Mcintyre,F,1,84,0.84122184,11,21,3,1,1,3,984,1316,27,0.747126437,0
5631,Debra E Welsh,M,2,90,0.540621275,4,10,3,0,2,2,619,1106,28,0.662857143,0
2286,Jack J Spear,F,2,126,0.978963502,22,27,3,1,2,2,915,972,54,1.109947644,0
4503,Demie W Rogers,M, .,156,1.021131609,4,9,1,1,2,0,1034,1205,51,1.14,0
904,James O Hodges,M,2,108,0.325683673,20,17,2,1,3,3,1094,1134,43,0.709401709,0
2275,Stanford F Wood,F,1,102,0.477087077,6,4,1,1,3,0,642,1362,41,1.524475525,0
2573,Marilyn   Crawford,F,2,132,9.346231395,9,5,3,1,2,1,491,975,52,0.929078014,0
7061,Ian L Wood,F,2,114,0.47244264,1,7,3,1,1,3,986,954,54,1.988235294,0
6887,Racheal X White,F,1,126,2.825111351,14,9,4,0,2,3,333,976,22,2.413223141,0
1739,Carlin Z Fleming,M,2,126,0.376992501,5,7,1,1,3,2,788,807,23,1.744966443,0
3038,Alexandria T Warton,M,1,168,0.355104585,17,12,3,1,0,2,1099,725,54,1.44966443,0
223,Luke G Gilchrist,M,2,90,1.218006082,17,19,3,1,2,1,729,539,47,1.096446701,0
605,Racheal Y Smith,F,2,90,0.30490952,4,8,2,1,0,3,203,287,40,0.462121212,0
6404,Alex P Birch,M,1,90,0.395860285,9,6,3,2,1,0,1081,245,42,0.351851852,0
6765,Clifford Y Stuward,M,2,96,3.162980194,9,21,2,1,2,0,1005,441,30,1.909677419,0
4701,Bond S Sanders,F,2,84,0.028321619,19,21,2,0,3,0,461,664,31,0.73,0
3579,Barry U Spear,F,2,120,0.494886414,21,24,2,1,1,3,811,256,35,0.544642857,0
1774,Madonna N Connor,M,2,120,0.225469327,17,24,3,1,2,2,618,603,41,1.428571429,0
1903,Madonna Z Goodman,M,2,120,0.508230822,5,17,2,1,2,1,327,363,25,1.74,0
5973,Michael L Rutherford,F,1,114,1.226153881,21,8,4,0,2,2,447,1331,59,1.614035088,0
2134,Judith Q Spencer,F,2,114,1.823910112,7,21,1,1,3,0,484,488,37,1.023255814,0
1645,Bill G Grant,M, .,162,0.805399089,28,26,2,2,2,2,478,374,42,0.54676259,0
1550,Jhonny R Evans,F,1,60,0.261080601,20,4,1,1,1,0,1102,320,42,0.773584906,0
5360,Christian E Anderson,M,2,168,0.412962014,8,17,3,0,2,3,610,548,30,0.925925926,0
3049,Nicholas F Flower,M, .,132,1.414944143,16,15,3,1,2,2,835,610,36,1.545454546,0
